season_id,season_name,shortname,playoff,career,sopt_track_faceoffs,max_start_date,veteran_status,veteran,jersey_number,goals,games_played,assists,points,plus_minus,penalty_minutes,power_play_goals,power_play_assists,shots,shootout_attempts,shootout_goals,shootout_percentage,shooting_percentage,shootout_winning_goals,points_per_game,short_handed_goals,short_handed_assists,game_winning_goals,game_tieing_goals,faceoff_wins,faceoff_attempts,faceoff_pct,hits,team_name,team_code,team_city,team_nickname,team_id,active,first_goals,insurance_goals,overtime_goals,unassisted_goals,empty_net_goals,penalty_minutes_per_game,division,ice_time,ice_time_minutes_seconds,shots_blocked_by_player,stat_type,player_id
8,Total,Total,0,1,NA,2025,2,NA,7,0,24,2,2,-5,6,0,0,7,0,0,0.0,0.0,0,0.08,0,0,0,0,30,55,54.5,8,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.25,NA,9979,166:19,4,regular,291
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,7,0,2,0,0,1,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,5,16,31.3,2,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,1528,25:28,1,exhibition,291
7,Total,Total,0,0,NA,2025,2,NA,7,0,2,0,0,1,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,5,16,31.2,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1528,25:28,1,exhibition,291
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,10,0,18,0,0,-3,2,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,25,61,41.0,7,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0.111111,PWHL,6577,109:37,6,regular,237
8,Total,Total,0,1,NA,2025,2,NA,10,0,18,0,0,-3,2,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,25,61,41.0,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.11,NA,6577,109:37,6,regular,237
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-15,2,,10,1,2,0,1,-1,0,0,0,6,0,0,0.0,16.7,0,0.50,0,0,0,0,6,18,33.3,1,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,2004,33:24,2,exhibition,237
7,Total,Total,0,0,NA,2025,2,NA,10,1,2,0,1,-1,0,0,0,6,0,0,0.0,16.7,0,0.50,0,0,0,0,6,18,33.3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2004,33:24,2,exhibition,237
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,16,0,2,1,1,0,0,0,0,2,0,0,0.0,0.0,0,0.50,0,0,0,0,0,2,0.0,2,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,2084,34:44,2,exhibition,297
7,Total,Total,0,0,NA,2025,2,NA,16,0,2,1,1,0,0,0,0,2,0,0,0.0,0.0,0,0.50,0,0,0,0,0,2,0.0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2084,34:44,2,exhibition,297
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,24,0,25,4,4,-1,8,0,0,15,0,0,0.0,0.0,0,0.16,0,0,0,0,1,1,100.0,9,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0.320000,PWHL,15111,251:51,20,regular,294
8,Total,Total,0,1,NA,2025,2,NA,24,0,25,4,4,-1,8,0,0,15,0,0,0.0,0.0,0,0.16,0,0,0,0,1,1,100.0,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.32,NA,15111,251:51,20,regular,294
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,24,0,2,0,0,-1,4,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,2.000000,PWHL,3087,51:27,0,exhibition,294
7,Total,Total,0,0,NA,2025,2,NA,24,0,2,0,0,-1,4,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.00,NA,3087,51:27,0,exhibition,294
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,52,1,11,0,1,-3,0,0,0,6,0,0,0.0,16.7,0,0.09,0,0,0,0,0,0,0.0,1,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,5043,84:03,1,regular,292
8,Total,Total,0,1,NA,2025,2,NA,52,1,11,0,1,-3,0,0,0,6,0,0,0.0,16.7,0,0.09,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,5043,84:03,1,regular,292
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,52,0,2,0,0,1,2,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,1.000000,PWHL,1231,20:31,0,exhibition,292
7,Total,Total,0,0,NA,2025,2,NA,52,0,2,0,0,1,2,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.00,NA,1231,20:31,0,exhibition,292
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,66,0,20,0,0,-4,2,0,0,12,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,8,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0.100000,PWHL,8424,140:24,1,regular,295
8,Total,Total,0,1,NA,2025,2,NA,66,0,20,0,0,-4,2,0,0,12,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,8,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.10,NA,8424,140:24,1,regular,295
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,66,1,2,1,2,2,0,0,0,3,0,0,0.0,33.3,0,1.00,0,0,0,0,0,0,0.0,3,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,1,0,0,0,0,PWHL,1319,21:59,2,exhibition,295
7,Total,Total,0,0,NA,2025,2,NA,66,1,2,1,2,2,0,0,0,3,0,0,0.0,33.3,0,1.00,0,0,0,0,0,0,0.0,3,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0.00,NA,1319,21:59,2,exhibition,295
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,71,0,16,0,0,-4,0,0,0,9,0,0,0.0,0.0,0,0.00,0,0,0,0,30,69,43.5,2,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,7403,123:23,8,regular,293
8,Total,Total,0,1,NA,2025,2,NA,71,0,16,0,0,-4,0,0,0,9,0,0,0.0,0.0,0,0.00,0,0,0,0,30,69,43.5,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,7403,123:23,8,regular,293
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,71,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,11,14,78.6,0,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,603,10:03,0,exhibition,293
7,Total,Total,0,0,NA,2025,2,NA,71,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,11,14,78.6,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,603,10:03,0,exhibition,293
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,5,1,30,8,9,-5,18,1,4,34,0,0,0.0,2.9,0,0.30,0,0,0,0,0,0,0.0,57,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0.600000,PWHL,37643,627:23,35,regular,242
8,Total,Total,0,1,NA,2025,2,NA,5,1,30,8,9,-5,18,1,4,34,0,0,0.0,2.9,0,0.30,0,0,0,0,0,0,0.0,57,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.60,NA,37643,627:23,35,regular,242
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,5,0,8,2,2,-2,8,0,1,13,0,0,0.0,0.0,0,0.25,0,0,0,0,0,0,0.0,15,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,1.000000,PWHL,10441,174:01,5,playoff,242
9,Total,Total,1,1,NA,2026,2,NA,5,0,8,2,2,-2,8,0,1,13,0,0,0.0,0.0,0,0.25,0,0,0,0,0,0,0.0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.00,NA,10441,174:01,5,playoff,242
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-28,2,,5,0,2,0,0,-3,2,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,1.000000,PWHL,2606,43:26,1,exhibition,242
7,Total,Total,0,0,NA,2025,2,NA,5,0,2,0,0,-3,2,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.00,NA,2606,43:26,1,exhibition,242
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,8,0,25,4,4,5,16,0,0,13,0,0,0.0,0.0,0,0.16,0,0,0,0,0,0,0.0,11,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0.640000,PWHL,23479,391:19,11,regular,289
8,Total,Total,0,1,NA,2025,2,NA,8,0,25,4,4,5,16,0,0,13,0,0,0.0,0.0,0,0.16,0,0,0,0,0,0,0.0,11,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.64,NA,23479,391:19,11,regular,289
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,8,0,8,0,0,2,2,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0.250000,PWHL,7140,119:00,7,playoff,289
9,Total,Total,1,1,NA,2026,2,NA,8,0,8,0,0,2,2,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.25,NA,7140,119:00,7,playoff,289
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,8,0,2,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,1,1,100.0,3,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,1705,28:25,0,exhibition,289
7,Total,Total,0,0,NA,2025,2,NA,8,0,2,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,1,1,100.0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1705,28:25,0,exhibition,289
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-23,2,,9,0,7,0,0,-1,2,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0.285714,PWHL,1092,18:12,0,regular,288
8,Total,Total,0,1,NA,2025,2,NA,9,0,7,0,0,-1,2,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.29,NA,1092,18:12,0,regular,288
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,9,0,2,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,2092,34:52,1,exhibition,288
7,Total,Total,0,0,NA,2025,2,NA,9,0,2,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2092,34:52,1,exhibition,288
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,45,0:45,0,regular,215
5,Total,Total,0,1,NA,2024,2,NA,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,45,0:45,0,regular,215
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-10,2,,15,0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,1501,25:01,1,exhibition,215
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,9,0,2,0,0,0,4,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,2.000000,PWHL,1688,28:08,0,exhibition,215
11,Total,Total,0,0,NA,4049,4,NA,24,0,4,0,0,0,4,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.00,NA,3189,53:09,1,exhibition,215
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,23,7,30,6,13,7,8,0,1,69,1,0,0.0,10.1,0,0.43,0,0,4,0,5,8,62.5,30,Ottawa Charge,OTT,Ottawa,Charge,5,1,1,2,2,1,1,0.266667,PWHL,29656,494:16,11,regular,241
8,Total,Total,0,1,NA,2025,2,NA,23,7,30,6,13,7,8,0,1,69,1,0,0.0,10.1,0,0.43,0,0,4,0,5,8,62.5,30,NA,NA,NA,NA,NA,NA,1,2,2,1,1,0.27,NA,29656,494:16,11,regular,241
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,23,2,8,2,4,2,2,1,0,14,0,0,0.0,14.3,0,0.50,0,0,0,0,2,4,50.0,8,Ottawa Charge,OTT,Ottawa,Charge,5,1,2,0,0,1,0,0.250000,PWHL,9249,154:09,4,playoff,241
9,Total,Total,1,1,NA,2026,2,NA,23,2,8,2,4,2,2,1,0,14,0,0,0.0,14.3,0,0.50,0,0,0,0,2,4,50.0,8,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0.25,NA,9249,154:09,4,playoff,241
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-16,2,,23,0,2,0,0,1,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,1560,26:00,0,exhibition,241
7,Total,Total,0,0,NA,2025,2,NA,23,0,2,0,0,1,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1560,26:00,0,exhibition,241
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,29,2,30,7,9,3,31,0,0,45,0,0,0.0,4.4,0,0.30,1,0,0,0,6,19,31.6,33,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,2,0,0,0,1.033333,PWHL,24513,408:33,11,regular,286
8,Total,Total,0,1,NA,2025,2,NA,29,2,30,7,9,3,31,0,0,45,0,0,0.0,4.4,0,0.30,1,0,0,0,6,19,31.6,33,NA,NA,NA,NA,NA,NA,0,2,0,0,0,1.03,NA,24513,408:33,11,regular,286
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,29,1,8,0,1,-2,2,0,0,14,0,0,0.0,7.1,0,0.13,0,0,0,0,0,0,0.0,13,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0.250000,PWHL,8345,139:05,4,playoff,286
9,Total,Total,1,1,NA,2026,2,NA,29,1,8,0,1,-2,2,0,0,14,0,0,0.0,7.1,0,0.12,0,0,0,0,0,0,0.0,13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.25,NA,8345,139:05,4,playoff,286
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,29,0,2,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,1,3,33.3,3,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,1483,24:43,1,exhibition,286
7,Total,Total,0,0,NA,2025,2,NA,29,0,2,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,1,3,33.3,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1483,24:43,1,exhibition,286
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-23,2,,42,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,836,13:56,0,exhibition,235
7,Total,Total,0,0,NA,2025,2,NA,42,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,836,13:56,0,exhibition,235
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,71,10,28,2,12,0,14,2,1,48,3,1,33.3,20.8,0,0.43,0,0,2,0,1,4,25.0,31,Ottawa Charge,OTT,Ottawa,Charge,5,1,4,0,0,0,0,0.500000,PWHL,23422,390:22,10,regular,240
8,Total,Total,0,1,NA,2025,2,NA,71,10,28,2,12,0,14,2,1,48,3,1,33.3,20.8,0,0.43,0,0,2,0,1,4,25.0,31,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0.50,NA,23422,390:22,10,regular,240
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,71,2,8,3,5,3,2,0,1,15,0,0,0.0,13.3,0,0.63,0,0,1,0,0,0,0.0,5,Ottawa Charge,OTT,Ottawa,Charge,5,1,1,0,0,0,0,0.250000,PWHL,7414,123:34,2,playoff,240
9,Total,Total,1,1,NA,2026,2,NA,71,2,8,3,5,3,2,0,1,15,0,0,0.0,13.3,0,0.62,0,0,1,0,0,0,0.0,5,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.25,NA,7414,123:34,2,playoff,240
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-16,2,,71,0,2,0,0,-1,0,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,2,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,1865,31:05,0,exhibition,240
7,Total,Total,0,0,NA,2025,2,NA,71,0,2,0,0,-1,0,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1865,31:05,0,exhibition,240
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,1,*,97,1,12,3,4,-3,4,0,1,12,0,0,0.0,8.3,0,0.33,0,0,0,0,0,7,0.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,0,0,0,0,0,0,0.333333,PWHL,7692,128:12,1,regular,239
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2026-01-18,1,*,97,1,16,0,1,-1,4,1,0,7,0,0,0.0,14.3,0,0.06,0,0,0,0,0,4,0.0,6,Vancouver Goldeneyes,VAN,Vancouver,Goldeneyes,9,1,1,0,0,1,0,0.250000,PWHL,5402,90:02,3,regular,239
16,Total,Total,0,2,NA,4051,2,NA,194,2,28,3,5,-4,8,1,1,19,0,0,0.0,10.5,0,0.18,0,0,0,0,0,11,0.0,7,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0.29,NA,13094,218:14,4,regular,239
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-16,2,,97,0,2,0,0,-3,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,1,3,33.3,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,2319,38:39,0,exhibition,239
7,Total,Total,0,0,NA,2025,2,NA,97,0,2,0,0,-3,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,1,3,33.3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2319,38:39,0,exhibition,239
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,61,3,30,16,19,16,10,1,7,55,0,0,0.0,5.5,0,0.63,0,0,2,0,0,0,0.0,27,Montréal Victoire,MTL,Montréal,Victoire,3,1,1,0,1,0,0,0.333333,PWHL,38327,638:47,21,regular,253
8,Total,Total,0,1,NA,2025,2,NA,61,3,30,16,19,16,10,1,7,55,0,0,0.0,5.5,0,0.63,0,0,2,0,0,0,0.0,27,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0.33,NA,38327,638:47,21,regular,253
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,61,1,9,2,3,2,6,0,2,19,0,0,0.0,5.3,0,0.33,0,0,0,0,0,0,0.0,8,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0.666667,PWHL,13957,232:37,16,playoff,253
9,Total,Total,1,1,NA,2026,2,NA,61,1,9,2,3,2,6,0,2,19,0,0,0.0,5.3,0,0.33,0,0,0,0,0,0,0.0,8,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.67,NA,13957,232:37,16,playoff,253
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-10-10,2,,61,0,2,1,1,3,0,0,1,4,0,0,0.0,0.0,0,0.50,0,0,0,0,0,0,0.0,3,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,2717,45:17,1,exhibition,253
7,Total,Total,0,0,NA,2025,2,NA,61,0,2,1,1,3,0,0,1,4,0,0,0.0,0.0,0,0.50,0,0,0,0,0,0,0.0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2717,45:17,1,exhibition,253
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,88,3,27,6,9,5,12,0,0,33,0,0,0.0,9.1,0,0.33,0,0,0,0,0,4,0.0,6,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,3,0,1,0,0.444444,PWHL,17333,288:53,12,regular,272
8,Total,Total,0,1,NA,2025,2,NA,88,3,27,6,9,5,12,0,0,33,0,0,0.0,9.1,0,0.33,0,0,0,0,0,4,0.0,6,NA,NA,NA,NA,NA,NA,0,3,0,1,0,0.44,NA,17333,288:53,12,regular,272
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,88,0,2,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,462,7:42,0,playoff,272
9,Total,Total,1,1,NA,2026,2,NA,88,0,2,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,462,7:42,0,playoff,272
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,88,0,1,0,0,-1,0,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,872,14:32,0,exhibition,272
7,Total,Total,0,0,NA,2025,2,NA,88,0,1,0,0,-1,0,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,872,14:32,0,exhibition,272
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,96,5,30,5,10,5,6,1,0,46,2,1,50.0,10.9,0,0.33,0,0,3,0,3,4,75.0,12,Montréal Victoire,MTL,Montréal,Victoire,3,1,3,0,0,1,0,0.200000,PWHL,21697,361:37,6,regular,274
8,Total,Total,0,1,NA,2025,2,NA,96,5,30,5,10,5,6,1,0,46,2,1,50.0,10.9,0,0.33,0,0,3,0,3,4,75.0,12,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0.20,NA,21697,361:37,6,regular,274
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,96,0,9,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,1,2,50.0,7,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,5538,92:18,2,playoff,274
9,Total,Total,1,1,NA,2026,2,NA,96,0,9,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,1,2,50.0,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,5538,92:18,2,playoff,274
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,96,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,1052,17:32,0,exhibition,274
7,Total,Total,0,0,NA,2025,2,NA,96,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,1052,17:32,0,exhibition,274
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,18,3,29,7,10,1,24,0,0,51,0,0,0.0,5.9,0,0.34,0,0,0,0,9,23,39.1,51,New York Sirens,NY,New York,Sirens,4,1,1,0,0,0,0,0.827586,PWHL,26344,439:04,18,regular,285
8,Total,Total,0,1,NA,2025,2,NA,18,3,29,7,10,1,24,0,0,51,0,0,0.0,5.9,0,0.34,0,0,0,0,9,23,39.1,51,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.83,NA,26344,439:04,18,regular,285
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,18,1,2,0,1,2,2,0,0,6,0,0,0.0,16.7,0,0.50,0,0,0,0,1,1,100.0,0,New York Sirens,NY,New York,Sirens,4,1,0,0,0,0,0,1.000000,PWHL,1709,28:29,1,exhibition,285
7,Total,Total,0,0,NA,2025,2,NA,18,1,2,0,1,2,2,0,0,6,0,0,0.0,16.7,0,0.50,0,0,0,0,1,1,100.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.00,NA,1709,28:29,1,exhibition,285
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,22,4,29,2,6,-3,6,1,0,21,0,0,0.0,19.0,0,0.21,0,0,0,0,2,3,66.7,9,New York Sirens,NY,New York,Sirens,4,1,0,0,0,0,0,0.206897,PWHL,11089,184:49,6,regular,277
8,Total,Total,0,1,NA,2025,2,NA,22,4,29,2,6,-3,6,1,0,21,0,0,0.0,19.0,0,0.21,0,0,0,0,2,3,66.7,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.21,NA,11089,184:49,6,regular,277
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,2,,22,0,2,0,0,2,0,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,New York Sirens,NY,New York,Sirens,4,1,0,0,0,0,0,0,PWHL,1121,18:41,0,exhibition,277
