player_id,media_id,is_primary,url,thumb,title,width,height,uploaded
253,462,0,https://lscluster.hockeytech.com/player-media/pwhl/7a8800ce83f290569ee65c8c4247389a.png,https://lscluster.hockeytech.com/player-media/pwhl/7a8800ce83f290569ee65c8c4247389a.png,PWHL Logo HockeyTech Placeholder W,400,400,2025-10-10 17:42:54
26,566,1,https://lscluster.hockeytech.com/player-media/pwhl/fae838ddcd5e02aef15d956d7faaee06.jpg,https://lscluster.hockeytech.com/player-media/pwhl/fae838ddcd5e02aef15d956d7faaee06.jpg,TOR_Dalton_42,400,600,2025-11-27 17:15:45
26,483,0,https://lscluster.hockeytech.com/player-media/pwhl/a687f87c07662c264dc6956a5e6ae23d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/a687f87c07662c264dc6956a5e6ae23d.jpg,Dalton_Claire_TOR,1000,1250,2025-11-22 16:16:24
26,359,0,https://lscluster.hockeytech.com/player-media/pwhl/3f42dada8c5e0a0829f6945cf979ccf6.jpg,https://lscluster.hockeytech.com/player-media/pwhl/3f42dada8c5e0a0829f6945cf979ccf6.jpg,DaltonClaire_1664,3275,4913,2024-12-02 11:24:42
26,123,0,https://lscluster.hockeytech.com/player-media/pwhl/25d26723649cc8f44ebf34ddcefd90cc.jpg,https://lscluster.hockeytech.com/player-media/pwhl/25d26723649cc8f44ebf34ddcefd90cc.jpg,DaltonClaire_ 7,1918,2877,2023-11-25 22:10:00
27,280,1,https://lscluster.hockeytech.com/player-media/pwhl/51f438b15404620bab5bbea31623b9b9.jpg,https://lscluster.hockeytech.com/player-media/pwhl/51f438b15404620bab5bbea31623b9b9.jpg,Dempsey,3155,3944,2024-11-28 03:50:54
27,124,0,https://lscluster.hockeytech.com/player-media/pwhl/7ea962b36a1e0b8fc7d32eeb376d014a.jpg,https://lscluster.hockeytech.com/player-media/pwhl/7ea962b36a1e0b8fc7d32eeb376d014a.jpg,DempseyJillian_ 9,1999,2999,2023-11-25 22:10:24
272,679,1,https://lscluster.hockeytech.com/player-media/pwhl/b60ec799e95ff47b44febd1f559652cc.jpg,https://lscluster.hockeytech.com/player-media/pwhl/b60ec799e95ff47b44febd1f559652cc.jpg,MTL_Irving_88,400,600,2025-11-27 19:07:35
274,683,1,https://lscluster.hockeytech.com/player-media/pwhl/5c5ecc8b6464a322f0a5840432d44f62.jpg,https://lscluster.hockeytech.com/player-media/pwhl/5c5ecc8b6464a322f0a5840432d44f62.jpg,MTL_Mlynkova_96,400,600,2025-11-27 19:08:36
277,641,1,https://lscluster.hockeytech.com/player-media/pwhl/5b6ca95f2936ae693ea927a869f2ca3e.jpg,https://lscluster.hockeytech.com/player-media/pwhl/5b6ca95f2936ae693ea927a869f2ca3e.jpg,NY_Bargman_22,400,600,2025-11-27 18:40:42
277,505,0,https://lscluster.hockeytech.com/player-media/pwhl/c9a1657fb94c334da6496c686eee5c15.jpg,https://lscluster.hockeytech.com/player-media/pwhl/c9a1657fb94c334da6496c686eee5c15.jpg,NY_Bargman_22,1000,1263,2025-11-24 17:21:37
280,656,1,https://lscluster.hockeytech.com/player-media/pwhl/fe3c1163fe0d492d7bfc2e84ebb9f341.jpg,https://lscluster.hockeytech.com/player-media/pwhl/fe3c1163fe0d492d7bfc2e84ebb9f341.jpg,NY_O\'Brien_26,400,600,2025-11-27 18:43:43
280,509,0,https://lscluster.hockeytech.com/player-media/pwhl/dcbb1cbc531314f48bbca3a7cda39fba.jpg,https://lscluster.hockeytech.com/player-media/pwhl/dcbb1cbc531314f48bbca3a7cda39fba.jpg,NY_O\'Brien_26,1941,2872,2025-11-24 17:31:12
285,665,1,https://lscluster.hockeytech.com/player-media/pwhl/85cbbd802a9d289df667a6510204ea55.jpg,https://lscluster.hockeytech.com/player-media/pwhl/85cbbd802a9d289df667a6510204ea55.jpg,NY_Wheeler_18,400,600,2025-11-27 18:45:40
286,618,1,https://lscluster.hockeytech.com/player-media/pwhl/461554776642935d9d3008ac934b86f2.jpg,https://lscluster.hockeytech.com/player-media/pwhl/461554776642935d9d3008ac934b86f2.jpg,OTT_Hemp,400,600,2025-11-27 18:12:36
288,633,1,https://lscluster.hockeytech.com/player-media/pwhl/17eba8ed57901cd8c48c479b73c93f9b.jpg,https://lscluster.hockeytech.com/player-media/pwhl/17eba8ed57901cd8c48c479b73c93f9b.jpg,OTT_Poniatovskaia,400,600,2025-11-27 18:20:24
