HOUSEID,FSA,PT,YearBuilt,FloorArea,BldgType,Storeys,FoundationType,Pre_Date,Post_Date,Pre_TotalEnergy,Post_TotalEnergy,Pre_HeatEnergy,Post_HeatEnergy,Pre_Electricity,Post_Electricity,Pre_NaturalGas,Post_NaturalGas,Pre_Oil,Post_Oil,Pre_Propane,Post_Propane,Pre_Wood,Post_Wood,Pre_AirLeakage,Post_AirLeakage,Pre_RoofInsulation,Post_RoofInsulation,Pre_WallInsulation,Post_WallInsulation,Pre_FoundationInsulation,Post_FoundationInsulation,Pre_FloorInsulation,Post_FloorInsulation,Pre_WindowCode,Post_WindowCode,Pre_HeatFuel,Post_HeatFuel,Pre_HeatType,Post_HeatType,Pre_HeatAFUE,Post_HeatAFUE,Pre_HeatSeasonalCOP,Post_HeatSeasonalCOP,Pre_HPType,Post_HPType,Pre_HPCOP,Post_HPCOP,Wall_Insulation_Upgrade,Roof_Insulation_Upgrade,Foundation_Insulation_Upgrade,Floor_Insulation_Upgrade,Windows_Change,Air_Tightness_Upgrade,Heating_Change,Cooling_Change,HeatPump_Addition,Shallow_Retrofit,Medium_Retrofit,Deep_Retrofit,EnergySavingPct,HeatEnergySavingPct,FuelSwitch
410919.0,C0B,PE,1928,165.2,Single detached,Two storeys,B1;B2,2008-06-01,2011-03-01,62619.7,47618.21,47687.83,32878.35,14931.7,14739.7,0.0,0.0,45454.26,31338.48,0.0,0.0,0.0,0.0,13.2626,8.0396,2.65,3.18,2.08,2.5,0.35,0.35,0.0,0.0,200022,233204,Oil,Oil,Furnace with flue vent damper,Furnace with flue vent damper,0.0,0.0,68.6,68.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,True,False,False,True,True,False,False,False,False,True,False,0.24,0.31,False
440334.0,C0A,PE,1963,211.1,Single detached,One storey,B1;B2,2008-07-01,2010-10-01,61572.27,42695.79,40636.02,22037.51,9419.4,9141.4,0.0,0.0,49709.7,31983.12,0.0,0.0,0.0,0.0,4.4749,4.4417,1.5,6.08,1.88,1.88,0.17,4.45,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.9,79.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.31,0.46,False
453259.0,C0A,PE,1938,250.8,Single detached,Two storeys,B1,2008-08-01,2011-01-01,67469.18,49481.56,52311.0,34591.55,15158.0,14889.9,0.0,0.0,49860.66,32971.5,0.0,0.0,0.0,0.0,5.9668,4.2561,1.67,3.89,2.1,2.1,0.63,3.92,0.0,0.0,200024,233224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.0,80.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,True,False,False,False,False,True,False,0.27,0.34,False
465769.0,C1N,PE,2001,238.8,Single detached,One storey,B1;B2,2008-09-01,2011-02-01,43156.6,36355.49,22204.21,15442.26,9435.6,9396.4,0.0,0.0,32141.22,25695.84,0.0,0.0,0.0,0.0,1.8633,1.751,3.47,6.82,2.65,2.65,0.44,1.28,0.0,0.0,233224,233224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.9,79.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.16,0.3,False
485767.0,C1E,PE,1987,347.7,Single detached,Two storeys,B1,2008-10-01,2011-03-01,69224.78,56490.65,47866.83,35369.73,9596.2,9369.9,0.0,0.0,56601.84,44690.28,0.0,0.0,416.67,416.67,3.385,3.561,4.03,7.0,3.95,3.95,0.38,3.6,0.0,0.0,200004,200004,Oil,Oil,"Direct vent, non-condensing furnace","Direct vent, non-condensing boiler",0.0,0.0,73.3,69.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,0.18,0.26,False
516929.0,C0A,PE,1920,171.7,Single detached,Two storeys,B1,2008-11-01,2011-03-01,100248.41,59400.31,78923.16,38514.81,9808.4,9368.7,0.0,0.0,86204.28,47688.06,0.0,0.0,0.0,0.0,19.0347,11.5103,1.84,1.84,1.96,2.27,0.06,0.06,2.67,2.67,200002.0,200002,Oil,Oil,Boiler,Mid-efficiency boiler  (no dil. air),0.0,85.9,68.9,81.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,True,True,False,False,False,True,False,0.41,0.51,False
758365.0,C1N,PE,1950,88.1,Single detached,One storey,B1,2009-10-01,2009-11-01,42169.42,28838.45,27872.33,14442.31,42169.1,28838.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5403,4.3587,0.3,4.68,1.91,1.91,0.14,0.79,0.0,0.0,200004,200004,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,0.32,0.48,False
616825.0,C1A,PE,2007,246.4,Single detached,One storey,B1;P1,2009-05-01,2009-09-01,27379.5,25277.17,12803.66,12091.29,27379.3,25277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.226,2.012,6.86,6.86,2.69,2.69,3.05,3.05,0.0,0.0,234004,234004,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,0.08,0.06,False
655334.0,C1N,PE,1992,72.8,Mobile home,One storey,C1;F1,2009-06-01,2009-11-01,27846.53,21100.7,13390.19,6704.33,14456.2,14396.2,0.0,0.0,12763.26,6390.3,0.0,0.0,0.0,0.0,12.0544,6.5805,2.38,2.38,1.96,3.52,0.0,0.0,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.5,79.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,0.24,0.5,False
534424.0,C0A,PE,2001,358.8,Single detached,Two storeys,B1,2008-09-01,2009-02-01,66967.65,59829.48,43380.54,36304.6,9535.5,9473.3,2537.46,2537.46,52326.0,45581.76,0.0,0.0,0.0,0.0,2.5711,2.8225,4.43,4.43,2.69,2.69,0.61,3.76,5.03,5.03,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.5,80.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,0.11,0.16,False
250292.0,C1A,PE,1900,208.2,Single detached,Two storeys,B1,2008-08-01,2009-07-01,57867.69,57192.15,37014.69,36349.9,9336.1,9325.4,0.0,0.0,46258.02,45624.6,0.0,0.0,0.0,0.0,8.5175,8.9285,3.62,3.62,1.95,2.44,2.16,2.16,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.5,80.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,0.01,0.02,False
758455.0,C0A,PE,1985,217.6,Single detached,One storey,B1;B2;B3,2009-10-01,2009-12-01,40057.26,37939.11,19426.96,17333.44,9113.5,9088.8,0.0,0.0,29494.32,27499.2,0.0,0.0,0.0,0.0,3.4487,3.4472,3.56,6.97,3.27,3.27,1.74,1.74,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,85.0,85.0,81.1,81.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.05,0.11,False
765530.0,C1A,PE,1989,229.3,Single detached,One storey,B1;B2,2009-09-01,2009-11-01,47457.91,47819.55,26520.49,26862.74,9420.6,9440.0,0.0,0.0,36255.9,36582.3,0.0,0.0,0.0,0.0,2.1597,2.1767,4.5,4.5,1.94,1.94,0.21,0.21,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flame retention head,"Direct vent, non-condensing boiler",0.0,85.9,80.5,79.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,-0.01,-0.01,False
771681.0,C1A,PE,1940,122.6,Single detached,Two storeys,B1,2009-10-01,2009-11-01,57555.85,47984.33,36816.13,27270.08,9250.5,9225.1,0.0,0.0,46042.8,36943.38,0.0,0.0,0.0,0.0,8.6848,7.6682,2.97,2.97,1.74,1.74,0.07,0.07,0.0,0.0,200004,200004,Oil,Oil,Boiler,"Direct vent, non-condensing boiler",0.0,85.0,69.1,82.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,False,0.17,0.26,False
593266.0,C0A,PE,1970,258.9,Single detached,One storey,B1;C1;F1,2009-03-01,2009-05-01,61301.82,53429.51,38653.31,30674.27,9337.1,9443.8,0.0,0.0,47820.66,40214.52,1790.02,1790.02,0.0,0.0,3.8223,3.3689,3.09,3.09,1.92,1.92,1.7,1.7,2.11,2.11,200004,200004,Oil,Oil,Boiler,"Direct vent, non-condensing boiler",0.0,87.2,65.9,80.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,False,0.13,0.21,False
566336.0,C1A,PE,1973,145.0,Single detached,One storey,B1;B2,2009-03-01,2009-11-01,36390.74,33058.49,18612.93,15348.37,9179.0,9092.6,0.0,0.0,25937.58,22842.9,0.0,0.0,0.0,0.0,3.1026,3.0527,2.03,6.5,1.91,1.91,0.45,0.74,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.3,79.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,True,False,False,0.09,0.18,False
58913.0,C0B,PE,1955,189.3,Single detached,One and a half,B1;B2;B3;C1;C2;F1;F2,2009-01-01,2009-06-01,59374.06,48000.25,41351.0,30194.63,9402.7,9228.1,0.0,0.0,47630.94,36955.62,0.0,0.0,0.0,0.0,6.1376,5.1558,1.77,2.73,1.47,1.47,0.06,1.36,0.0,0.0,200002,200002,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.4,80.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,0.19,0.27,False
218645.0,C1A,PE,1940,266.9,Single detached,Two storeys,B1,2008-12-01,2009-04-01,98052.98,55840.42,79608.55,37987.69,9818.3,9294.2,0.0,0.0,84102.06,44365.92,0.0,0.0,0.0,0.0,6.8389,5.3534,4.64,4.64,1.1,1.95,0.04,3.46,0.0,0.0,200004,200004,Oil,Oil,Boiler,Boiler,0.0,0.0,68.9,68.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,0.43,0.52,False
560515.0,C1A,PE,1978,200.1,Single detached,One storey,B1;B2;P1,2009-02-01,2009-03-01,61716.74,42834.7,42035.7,23360.05,9318.3,9102.1,0.0,0.0,48233.76,30441.9,1790.02,1790.02,0.0,0.0,7.8319,5.5739,1.71,5.85,2.68,2.68,1.22,1.94,0.0,0.0,200004,200004,Oil,Oil,Furnace,Furnace,0.0,0.0,66.1,63.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,0.31,0.44,False
597857.0,C0A,PE,1968,241.6,Single detached,One storey,B1;B2,2009-04-01,2009-10-01,70902.82,52398.89,48088.58,29636.93,9502.8,9450.6,0.0,0.0,56814.0,39226.14,1790.02,1790.02,0.0,0.0,4.4613,3.6313,1.49,5.71,1.92,1.92,0.28,0.55,0.0,0.0,200004,233214,Oil,Oil,Boiler,"Direct vent, non-condensing boiler",0.0,85.0,66.7,78.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,True,True,False,False,False,True,False,0.26,0.38,False
738215.0,C0A,PE,1995,220.1,Single detached,One storey,B1;B2;P1,2009-09-01,2009-10-01,42957.57,43247.62,26119.13,26380.79,15043.7,15072.1,0.0,0.0,24896.16,25145.04,1790.02,1790.02,0.0,0.0,1.8809,1.7428,3.73,3.73,2.73,2.73,1.19,1.19,3.79,3.79,200004,200004,Oil,Oil,Furnace with flame retention head,"Direct vent, non-condensing boiler",0.0,85.8,75.1,73.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,-0.01,-0.01,False
525564.0,C0B,PE,1990,273.2,Single detached,One storey,B1;B2,2008-12-01,2009-06-01,53405.98,52165.89,30224.6,28987.12,9420.7,9418.1,0.0,0.0,39786.12,38607.0,2237.53,2237.53,0.0,0.0,3.6387,3.657,4.55,4.55,2.58,2.58,0.74,0.74,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flame retention head,"Direct vent, non-condensing boiler",0.0,87.0,75.5,79.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,0.02,0.04,False
601039.0,C0B,PE,1860,181.0,Single detached,One and a half,B1,2009-05-01,2009-07-01,57629.6,50419.57,40844.88,33727.94,14990.0,14897.0,0.0,0.0,38931.36,32148.36,1790.02,1790.02,0.0,0.0,6.7007,6.0248,3.22,3.22,1.7,2.19,0.07,0.07,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Mid-efficiency furnace (no dil. air),0.0,85.1,76.8,78.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,True,True,False,False,False,True,False,0.13,0.17,False
556888.0,C0B,PE,1974,54.1,Mobile home,One storey,C1;F1,2009-02-01,2009-06-01,30418.97,25872.26,15890.27,11399.2,14528.6,14472.9,0.0,0.0,15145.98,10865.04,0.0,0.0,0.0,0.0,10.8118,12.1322,1.86,4.62,1.68,1.98,0.0,0.0,0.0,0.0,200004,200004,Oil,Oil,Furnace,Furnace with flame retention head,0.0,80.0,68.2,76.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,True,False,False,False,False,True,False,False,False,True,False,0.15,0.28,False
540980.0,C1A,PE,1984,193.2,Single detached,One storey,B1;P1,2009-02-01,2009-05-01,52079.11,46257.12,31334.08,25430.56,9228.2,9309.7,0.0,0.0,40843.86,35216.52,0.0,0.0,0.0,0.0,2.7611,2.82,4.96,4.96,2.72,2.72,1.36,1.36,3.81,3.81,200002,200002,Oil,Oil,Boiler,"Direct vent, non-condensing boiler",0.0,85.0,68.9,82.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,0.11,0.19,False
726799.0,C1E,PE,1975,227.1,Single detached,One storey,B1;B2;B3,2009-08-01,2009-09-01,55485.55,46821.96,34582.94,26043.43,9385.8,9261.7,0.0,0.0,43940.58,35800.98,0.0,0.0,0.0,0.0,4.0971,3.8527,2.72,5.93,1.9,1.9,0.34,1.28,5.17,5.17,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,77.8,77.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.16,0.25,False
557796.0,C1E,PE,1890,293.0,Single detached,Two storeys,B1,2009-02-01,2009-07-01,72367.8,65790.28,54131.93,47671.46,9598.4,9516.7,0.0,0.0,59829.12,53637.72,0.0,0.0,0.0,0.0,8.7706,7.1256,3.72,3.72,2.26,2.26,0.39,0.83,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Mid-efficiency furnace (no dil. air),0.0,0.0,80.1,82.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,True,False,False,True,False,False,0.09,0.12,False
546810.0,C1N,PE,1972,169.8,Single detached,One storey,B1;B2,2009-01-01,2009-07-01,37272.19,30979.91,22440.65,16240.16,14831.4,14739.6,0.0,0.0,21389.4,15479.52,0.0,0.0,0.0,0.0,3.9209,3.2239,4.07,5.19,2.11,2.11,0.79,2.15,0.0,0.0,200004,213214,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.9,80.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,True,False,False,False,False,True,False,0.17,0.28,False
546813.0,C1N,PE,1995,150.1,"Row house, end unit",One storey,B1,2009-01-01,2009-04-01,35672.12,29725.4,14928.98,9058.16,9226.3,9150.4,0.0,0.0,25207.26,19611.54,0.0,0.0,0.0,0.0,2.5523,2.5127,4.34,8.89,2.68,2.68,0.05,1.9,0.0,0.0,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,85.0,85.0,81.6,80.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.17,0.39,False
553056.0,C0B,PE,1960,229.9,Single detached,Two storeys,B1;B2,2009-02-01,2009-04-01,61830.52,56430.76,40923.77,35804.51,9389.9,9109.4,0.0,0.0,49984.08,45104.4,0.0,0.0,0.0,0.0,4.3802,3.9947,2.93,2.93,2.36,2.36,0.51,0.51,2.11,2.11,200004,200004,Oil,Oil,Boiler  with flame retention head,Mid-efficiency boiler  (no dil. air),0.0,85.0,79.7,81.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,0.09,0.13,False
553246.0,C1N,PE,1945,135.2,Single detached,Two storeys,B1,2009-03-01,2009-10-01,54263.46,34813.28,33544.69,20661.28,9202.0,14151.9,0.0,0.0,42951.18,19693.14,0.0,0.0,0.0,0.0,8.902,6.2365,0.98,3.07,2.75,2.75,0.47,4.08,4.72,4.72,200224,200224,Oil,Oil,Boiler  with flue vent damper,Boiler  with flame retention head,0.0,85.0,68.3,81.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,True,False,False,False,True,False,0.36,0.38,False
553443.0,C0B,PE,1965,190.0,Single detached,One storey,B1;B2,2008-11-01,2009-10-01,54206.99,53595.21,33298.79,32731.1,9391.4,9347.3,0.0,0.0,42716.58,42174.96,0.0,0.0,0.0,0.0,2.7791,4.0442,3.23,3.23,1.91,1.91,0.37,0.37,0.0,0.0,200002,213224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.5,80.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,0.01,0.02,False
557706.0,C0A,PE,2005,271.3,Single detached,Two storeys,B1,2008-12-01,2009-03-01,50938.27,44579.75,35747.65,29712.29,15190.5,14867.3,0.0,0.0,34073.1,28320.3,0.0,0.0,0.0,0.0,2.5666,2.9284,5.4,5.4,2.67,2.67,0.35,1.06,0.0,0.0,200004,200004,Oil,Oil,"Direct vent, non-condensing boiler","Direct vent, non-condensing boiler",87.0,87.0,84.2,83.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,0.12,0.17,False
557695.0,C1N,PE,1980,54.1,Single detached,One storey,C1;F1,2009-02-01,2009-08-01,23866.44,23351.6,9420.38,8933.82,14445.9,14417.7,0.0,0.0,8979.06,8514.96,0.0,0.0,0.0,0.0,10.97,11.0465,3.52,3.52,1.98,2.44,0.0,0.0,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.5,79.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,0.02,0.05,False
559352.0,C0A,PE,1880,206.7,Single detached,Two storeys,B1;C1;C2;F1;F2,2009-02-01,2009-08-01,59405.81,53691.68,38519.25,32892.93,9369.7,9281.9,0.0,0.0,47692.14,42330.0,0.0,0.0,0.0,0.0,6.4246,5.9151,3.24,3.24,2.32,2.32,0.05,0.41,0.0,0.0,213224,213224,Oil,Oil,Mid-efficiency boiler  (no dil. air),Mid-efficiency boiler  (no dil. air),85.0,85.0,81.9,82.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,0.1,0.15,False
558730.0,C0A,PE,1820,330.8,Single detached,Two storeys,B1,2009-03-01,2009-05-01,108156.67,74486.48,92597.66,59180.47,15558.9,15305.9,0.0,0.0,88260.6,56409.06,0.0,0.0,0.0,0.0,6.222,4.6838,0.32,0.32,2.37,2.37,0.21,1.81,0.0,0.0,202004,202004,Oil,Oil,Furnace,"Direct vent, non-condensing furnace",0.0,85.0,68.3,81.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,True,False,False,False,True,False,0.31,0.36,False
583853.0,C1A,PE,1989,229.6,Single detached,Two storeys,B1;C1;F1,2009-04-01,2009-10-01,50020.21,48574.69,29112.34,27760.36,9391.0,9297.5,0.0,0.0,38726.34,37437.06,0.0,0.0,0.0,0.0,3.79,3.4254,3.26,3.26,2.99,2.99,0.12,0.12,0.0,0.0,200012,233214,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.5,80.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,0.03,0.05,False
583531.0,C0B,PE,1965,271.7,Single detached,One storey,B1,2009-04-01,2009-09-01,61093.18,60396.98,42884.79,42266.17,9562.3,9469.0,0.0,0.0,49117.08,48542.82,0.0,0.0,0.0,0.0,5.0585,4.3897,7.04,7.04,2.33,2.33,0.05,0.05,0.0,0.0,200004,233224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.1,79.8,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,0.01,0.01,False
583714.0,C1N,PE,1988,179.8,Single detached,One storey,B1;P1,2009-02-01,2009-05-01,45685.87,44977.36,24855.42,24149.86,9313.6,9310.7,0.0,0.0,34668.78,33995.58,0.0,0.0,0.0,0.0,3.0939,2.9954,4.43,4.43,2.74,2.74,1.4,1.4,0.0,0.0,200002,213224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.0,80.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,0.02,0.03,False
596157.0,C0B,PE,1998,179.5,Single detached,One storey,B1;P1,2008-08-01,2009-08-01,34696.75,33975.55,13887.42,13243.44,9292.5,9215.3,0.0,0.0,24213.78,23600.76,0.0,0.0,0.0,0.0,1.8799,1.9682,3.26,5.91,2.68,2.68,3.04,3.04,4.93,4.93,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,78.2,78.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.02,0.05,False
601040.0,C1N,PE,1994,222.7,Single detached,One storey,B1;B2;P1,2009-05-01,2009-09-01,44901.25,41841.97,24130.5,21053.06,9253.9,9272.1,0.0,0.0,33977.22,31044.72,0.0,0.0,0.0,0.0,2.7531,2.3438,3.84,6.88,2.64,2.64,1.98,1.98,0.0,0.0,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.5,79.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,0.07,0.13,False
630740.0,C0A,PE,1974,257.2,Single detached,One storey,B1;B2;B3,2009-06-01,2009-10-01,57994.41,49646.54,37031.05,32101.7,9446.5,9462.8,0.0,0.0,46274.34,38302.02,0.0,0.0,0.0,0.0,4.2171,3.249,5.8,5.8,1.95,1.95,0.37,0.53,0.0,0.0,200024,200024,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,86.7,78.5,83.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,0.14,0.13,False
657001.0,C1N,PE,1974,56.5,Single detached,One storey,C1;F1,2009-07-01,2009-11-01,28507.56,24103.67,14023.22,9650.52,14484.2,14453.0,0.0,0.0,13366.08,9198.36,0.0,0.0,0.0,0.0,10.4022,7.7761,3.07,3.07,1.95,3.52,0.43,0.43,0.0,0.0,200000,200224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,79.0,79.0,75.3,75.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,True,False,False,False,False,True,False,0.15,0.31,False
672005.0,C0B,PE,1955,124.5,"Row house, end unit",Two storeys,B1,2009-05-01,2009-09-01,45503.89,40335.74,27731.83,22624.38,9171.2,9117.2,0.0,0.0,34631.04,29756.46,0.0,0.0,0.0,0.0,7.6457,5.8026,2.79,3.77,2.19,2.19,0.03,0.28,0.0,0.0,200004,200004,Oil,Oil,Furnace with flame retention head,Mid-efficiency furnace (no dil. air),0.0,85.0,76.8,81.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,True,False,False,False,True,False,0.11,0.18,False
525562.0,C1A,PE,2007,109.1,"Row house, end unit",One storey,B1;B2;B3;P1,2008-12-01,2009-04-01,30840.69,29008.79,10307.0,8587.79,9016.9,8904.2,0.0,0.0,20801.88,19162.74,0.0,0.0,0.0,0.0,3.7024,4.2157,5.28,5.28,2.68,2.68,1.29,2.95,0.0,0.0,213214,213214,Oil,Oil,"Direct vent, non-condensing boiler","Direct vent, non-condensing boiler",87.0,87.0,83.9,83.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,0.06,0.17,False
557785.0,C0B,PE,1978,208.8,Single detached,One storey,B1;B2;B3,2009-01-01,2009-12-01,54151.79,38462.5,36146.46,20661.08,9370.2,9178.8,0.0,0.0,42683.94,27912.3,0.0,0.0,0.0,0.0,3.3818,3.4233,3.09,4.79,1.93,2.82,0.04,0.97,0.0,0.0,202002,233214,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.5,80.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,True,True,False,True,False,False,False,False,False,True,False,0.29,0.43,False
524024.0,C0A,PE,1900,339.8,Single detached,Two storeys,B1,2008-08-01,2008-10-01,101782.9,91648.9,83134.28,73158.86,10046.0,9887.8,0.0,0.0,87440.52,77932.08,0.0,0.0,0.0,0.0,8.3871,6.9727,0.74,0.74,1.5,2.31,0.05,0.05,0.86,0.86,200022,213224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.0,79.8,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,True,False,False,False,True,False,False,0.1,0.12,False
569583.0,C0A,PE,1950,272.3,Single detached,Two storeys,B1;B2,2009-03-01,2009-11-01,72744.42,61399.66,54238.35,43121.09,9569.3,9402.0,0.0,0.0,60215.7,49561.8,0.0,0.0,0.0,0.0,9.2115,7.5638,2.82,2.82,2.4,2.4,0.22,2.27,0.0,0.0,233224,233224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,77.3,77.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,0.16,0.2,False
