fsa,characteristic_id,characteristic_name,count_total,rate_total
V3C,2002,    Postsecondary certificate or diploma below bachelor level,10325.0,31.8
V3C,2008,    Bachelor's degree or higher,9205.0,28.3
V3C,2009,      Bachelor's degree,6185.0,19.0
V3C,2012,      Master's degree,1730.0,5.3
V3C,2013,      Earned doctorate,250.0,0.8
V3E,1,"Population, 2021",42030.0,
V3E,8,Total - Age groups of the population - 100% data,42030.0,100.0
V3E,9,  0 to 14 years,7375.0,17.5
V3E,13,  15 to 64 years,28990.0,69.0
V3E,24,  65 years and over,5660.0,13.5
V3E,25,    65 to 69 years,2350.0,5.6
V3E,26,    70 to 74 years,1550.0,3.7
V3E,27,    75 to 79 years,905.0,2.2
V3E,28,    80 to 84 years,480.0,1.1
V3E,29,    85 years and over,380.0,0.9
V3E,30,      85 to 89 years,270.0,0.6
V3E,40,Median age of the population,41.6,41.6
V3E,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,42030.0,100.0
V3E,386,  English and French,2565.0,6.1
V3E,1414,Total - Private households by tenure - 25% sample data,13960.0,100.0
V3E,1415,  Owner,11330.0,81.2
V3E,1416,  Renter,2625.0,18.8
V3E,1486,  Median monthly shelter costs for owned dwellings ($),2080.0,2080.0
V3E,1488,  Median value of dwellings ($),1200000.0,1200000.0
V3E,1494,  Median monthly shelter costs for rented dwellings ($),1660.0,1660.0
V3E,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",34705.0,100.0
V3E,1999,"  No certificate, diploma or degree",3100.0,8.9
V3E,2000,  High (secondary) school diploma or equivalency certificate,8930.0,25.7
V3E,2001,"  Postsecondary certificate, diploma or degree",22675.0,65.3
V3E,2002,    Postsecondary certificate or diploma below bachelor level,8355.0,24.1
V3E,2008,    Bachelor's degree or higher,14325.0,41.3
V3E,2009,      Bachelor's degree,9510.0,27.4
V3E,2012,      Master's degree,2950.0,8.5
V3E,2013,      Earned doctorate,545.0,1.6
V3G,1,"Population, 2021",26939.0,
V3G,8,Total - Age groups of the population - 100% data,26940.0,100.0
V3G,9,  0 to 14 years,5305.0,19.7
V3G,13,  15 to 64 years,17640.0,65.5
V3G,24,  65 years and over,3995.0,14.8
V3G,25,    65 to 69 years,1440.0,5.3
V3G,26,    70 to 74 years,1150.0,4.3
V3G,27,    75 to 79 years,705.0,2.6
V3G,28,    80 to 84 years,400.0,1.5
V3G,29,    85 years and over,300.0,1.1
V3G,30,      85 to 89 years,215.0,0.8
V3G,40,Median age of the population,39.2,39.2
V3G,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,26915.0,100.0
V3G,386,  English and French,1335.0,5.0
V3G,1414,Total - Private households by tenure - 25% sample data,8880.0,100.0
V3G,1415,  Owner,7370.0,83.0
V3G,1416,  Renter,1490.0,16.8
V3G,1486,  Median monthly shelter costs for owned dwellings ($),1880.0,1880.0
V3G,1488,  Median value of dwellings ($),1000000.0,1000000.0
V3G,1494,  Median monthly shelter costs for rented dwellings ($),1300.0,1300.0
V3G,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",21450.0,100.0
V3G,1999,"  No certificate, diploma or degree",2630.0,12.3
V3G,2000,  High (secondary) school diploma or equivalency certificate,7260.0,33.8
V3G,2001,"  Postsecondary certificate, diploma or degree",11560.0,53.9
V3G,2002,    Postsecondary certificate or diploma below bachelor level,6250.0,29.1
V3G,2008,    Bachelor's degree or higher,5305.0,24.7
V3G,2009,      Bachelor's degree,3345.0,15.6
V3G,2012,      Master's degree,1200.0,5.6
V3G,2013,      Earned doctorate,120.0,0.6
V3H,1,"Population, 2021",37339.0,
V3H,8,Total - Age groups of the population - 100% data,37340.0,100.0
V3H,9,  0 to 14 years,6055.0,16.2
V3H,13,  15 to 64 years,25750.0,69.0
V3H,24,  65 years and over,5535.0,14.8
V3H,25,    65 to 69 years,1940.0,5.2
V3H,26,    70 to 74 years,1475.0,4.0
V3H,27,    75 to 79 years,1030.0,2.8
V3H,28,    80 to 84 years,645.0,1.7
V3H,29,    85 years and over,455.0,1.2
V3H,30,      85 to 89 years,310.0,0.8
V3H,40,Median age of the population,42.4,42.4
V3H,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,37265.0,100.0
V3H,386,  English and French,2940.0,7.9
V3H,1414,Total - Private households by tenure - 25% sample data,14410.0,100.0
V3H,1415,  Owner,11025.0,76.5
V3H,1416,  Renter,3385.0,23.5
V3H,1486,  Median monthly shelter costs for owned dwellings ($),1860.0,1860.0
V3H,1488,  Median value of dwellings ($),1000000.0,1000000.0
V3H,1494,  Median monthly shelter costs for rented dwellings ($),1680.0,1680.0
V3H,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",31230.0,100.0
V3H,1999,"  No certificate, diploma or degree",2655.0,8.5
V3H,2000,  High (secondary) school diploma or equivalency certificate,7660.0,24.5
V3H,2001,"  Postsecondary certificate, diploma or degree",20920.0,67.0
V3H,2002,    Postsecondary certificate or diploma below bachelor level,8730.0,28.0
V3H,2008,    Bachelor's degree or higher,12185.0,39.0
V3H,2009,      Bachelor's degree,7755.0,24.8
V3H,2012,      Master's degree,2820.0,9.0
V3H,2013,      Earned doctorate,465.0,1.5
V3J,1,"Population, 2021",44558.0,
V3J,8,Total - Age groups of the population - 100% data,44555.0,100.0
V3J,9,  0 to 14 years,5855.0,13.1
V3J,13,  15 to 64 years,31620.0,71.0
V3J,24,  65 years and over,7080.0,15.9
V3J,25,    65 to 69 years,2375.0,5.3
V3J,26,    70 to 74 years,1820.0,4.1
V3J,27,    75 to 79 years,1230.0,2.8
V3J,28,    80 to 84 years,895.0,2.0
V3J,29,    85 years and over,760.0,1.7
V3J,30,      85 to 89 years,485.0,1.1
V3J,40,Median age of the population,40.4,40.4
V3J,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,44380.0,100.0
V3J,386,  English and French,2740.0,6.2
V3J,1414,Total - Private households by tenure - 25% sample data,18190.0,100.0
V3J,1415,  Owner,11035.0,60.7
V3J,1416,  Renter,7160.0,39.4
V3J,1486,  Median monthly shelter costs for owned dwellings ($),1440.0,1440.0
V3J,1488,  Median value of dwellings ($),1200000.0,1200000.0
V3J,1494,  Median monthly shelter costs for rented dwellings ($),1480.0,1480.0
V3J,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",38515.0,100.0
V3J,1999,"  No certificate, diploma or degree",4110.0,10.7
V3J,2000,  High (secondary) school diploma or equivalency certificate,10855.0,28.2
V3J,2001,"  Postsecondary certificate, diploma or degree",23545.0,61.1
V3J,2002,    Postsecondary certificate or diploma below bachelor level,10395.0,27.0
V3J,2008,    Bachelor's degree or higher,13155.0,34.2
V3J,2009,      Bachelor's degree,8835.0,22.9
V3J,2012,      Master's degree,2655.0,6.9
V3J,2013,      Earned doctorate,515.0,1.3
V3K,1,"Population, 2021",31181.0,
V3K,8,Total - Age groups of the population - 100% data,31180.0,100.0
V3K,9,  0 to 14 years,4440.0,14.2
V3K,13,  15 to 64 years,21260.0,68.2
V3K,24,  65 years and over,5480.0,17.6
V3K,25,    65 to 69 years,1770.0,5.7
V3K,26,    70 to 74 years,1385.0,4.4
V3K,27,    75 to 79 years,870.0,2.8
V3K,28,    80 to 84 years,680.0,2.2
V3K,29,    85 years and over,765.0,2.5
V3K,30,      85 to 89 years,455.0,1.5
V3K,40,Median age of the population,42.0,42.0
V3K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,30860.0,100.0
V3K,386,  English and French,1935.0,6.3
V3K,1414,Total - Private households by tenure - 25% sample data,11905.0,100.0
V3K,1415,  Owner,7745.0,65.1
V3K,1416,  Renter,4160.0,34.9
V3K,1486,  Median monthly shelter costs for owned dwellings ($),1550.0,1550.0
V3K,1488,  Median value of dwellings ($),1100000.0,1100000.0
V3K,1494,  Median monthly shelter costs for rented dwellings ($),1380.0,1380.0
V3K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",26260.0,100.0
V3K,1999,"  No certificate, diploma or degree",3055.0,11.6
V3K,2000,  High (secondary) school diploma or equivalency certificate,7605.0,29.0
V3K,2001,"  Postsecondary certificate, diploma or degree",15600.0,59.4
V3K,2002,    Postsecondary certificate or diploma below bachelor level,7340.0,28.0
V3K,2008,    Bachelor's degree or higher,8255.0,31.4
V3K,2009,      Bachelor's degree,5795.0,22.1
V3K,2012,      Master's degree,1450.0,5.5
V3K,2013,      Earned doctorate,260.0,1.0
V3L,1,"Population, 2021",30988.0,
V3L,8,Total - Age groups of the population - 100% data,30990.0,100.0
V3L,9,  0 to 14 years,3990.0,12.9
V3L,13,  15 to 64 years,21665.0,69.9
V3L,24,  65 years and over,5330.0,17.2
V3L,25,    65 to 69 years,1745.0,5.6
V3L,26,    70 to 74 years,1330.0,4.3
V3L,27,    75 to 79 years,940.0,3.0
V3L,28,    80 to 84 years,610.0,2.0
V3L,29,    85 years and over,710.0,2.3
V3L,30,      85 to 89 years,380.0,1.2
V3L,40,Median age of the population,40.8,40.8
V3L,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,30485.0,100.0
V3L,386,  English and French,2590.0,8.5
V3L,1414,Total - Private households by tenure - 25% sample data,14215.0,100.0
V3L,1415,  Owner,8070.0,56.8
V3L,1416,  Renter,6150.0,43.3
V3L,1486,  Median monthly shelter costs for owned dwellings ($),1700.0,1700.0
V3L,1488,  Median value of dwellings ($),755000.0,755000.0
V3L,1494,  Median monthly shelter costs for rented dwellings ($),1360.0,1360.0
V3L,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",26550.0,100.0
V3L,1999,"  No certificate, diploma or degree",2510.0,9.5
V3L,2000,  High (secondary) school diploma or equivalency certificate,6350.0,23.9
V3L,2001,"  Postsecondary certificate, diploma or degree",17685.0,66.6
V3L,2002,    Postsecondary certificate or diploma below bachelor level,7370.0,27.8
V3L,2008,    Bachelor's degree or higher,10315.0,38.9
V3L,2009,      Bachelor's degree,6765.0,25.5
V3L,2012,      Master's degree,2280.0,8.6
V3L,2013,      Earned doctorate,390.0,1.5
V3M,1,"Population, 2021",47927.0,
V3M,8,Total - Age groups of the population - 100% data,47925.0,100.0
V3M,9,  0 to 14 years,5935.0,12.4
V3M,13,  15 to 64 years,34645.0,72.3
V3M,24,  65 years and over,7355.0,15.3
V3M,25,    65 to 69 years,2515.0,5.2
V3M,26,    70 to 74 years,2035.0,4.2
V3M,27,    75 to 79 years,1210.0,2.5
V3M,28,    80 to 84 years,770.0,1.6
V3M,29,    85 years and over,830.0,1.7
V3M,30,      85 to 89 years,500.0,1.0
V3M,40,Median age of the population,40.0,40.0
V3M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,47785.0,100.0
V3M,386,  English and French,2965.0,6.2
V3M,1414,Total - Private households by tenure - 25% sample data,21880.0,100.0
V3M,1415,  Owner,11670.0,53.3
V3M,1416,  Renter,10205.0,46.6
V3M,1486,  Median monthly shelter costs for owned dwellings ($),1700.0,1700.0
V3M,1488,  Median value of dwellings ($),685000.0,685000.0
V3M,1494,  Median monthly shelter costs for rented dwellings ($),1340.0,1340.0
V3M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",41575.0,100.0
V3M,1999,"  No certificate, diploma or degree",4585.0,11.0
V3M,2000,  High (secondary) school diploma or equivalency certificate,11610.0,27.9
V3M,2001,"  Postsecondary certificate, diploma or degree",25375.0,61.0
V3M,2002,    Postsecondary certificate or diploma below bachelor level,11805.0,28.4
V3M,2008,    Bachelor's degree or higher,13570.0,32.6
V3M,2009,      Bachelor's degree,9045.0,21.8
V3M,2012,      Master's degree,2805.0,6.7
V3M,2013,      Earned doctorate,350.0,0.8
V3N,1,"Population, 2021",41405.0,
V3N,8,Total - Age groups of the population - 100% data,41405.0,100.0
V3N,9,  0 to 14 years,5960.0,14.4
V3N,13,  15 to 64 years,28660.0,69.2
V3N,24,  65 years and over,6785.0,16.4
V3N,25,    65 to 69 years,2125.0,5.1
V3N,26,    70 to 74 years,1635.0,3.9
V3N,27,    75 to 79 years,1045.0,2.5
V3N,28,    80 to 84 years,765.0,1.8
V3N,29,    85 years and over,1215.0,2.9
V3N,30,      85 to 89 years,560.0,1.4
V3N,40,Median age of the population,40.4,40.4
V3N,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,40510.0,100.0
V3N,386,  English and French,1895.0,4.7
V3N,1414,Total - Private households by tenure - 25% sample data,15590.0,100.0
V3N,1415,  Owner,9680.0,62.1
V3N,1416,  Renter,5910.0,37.9
V3N,1486,  Median monthly shelter costs for owned dwellings ($),1590.0,1590.0
V3N,1488,  Median value of dwellings ($),800000.0,800000.0
V3N,1494,  Median monthly shelter costs for rented dwellings ($),1460.0,1460.0
V3N,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",34555.0,100.0
V3N,1999,"  No certificate, diploma or degree",4315.0,12.5
V3N,2000,  High (secondary) school diploma or equivalency certificate,9150.0,26.5
V3N,2001,"  Postsecondary certificate, diploma or degree",21090.0,61.0
V3N,2002,    Postsecondary certificate or diploma below bachelor level,8585.0,24.8
V3N,2008,    Bachelor's degree or higher,12505.0,36.2
V3N,2009,      Bachelor's degree,8590.0,24.9
V3N,2012,      Master's degree,2515.0,7.3
V3N,2013,      Earned doctorate,365.0,1.1
V3R,1,"Population, 2021",61436.0,
V3R,8,Total - Age groups of the population - 100% data,61435.0,100.0
V3R,9,  0 to 14 years,9790.0,15.9
V3R,13,  15 to 64 years,42380.0,69.0
V3R,24,  65 years and over,9265.0,15.1
V3R,25,    65 to 69 years,3195.0,5.2
V3R,26,    70 to 74 years,2545.0,4.1
V3R,27,    75 to 79 years,1570.0,2.6
V3R,28,    80 to 84 years,1025.0,1.7
V3R,29,    85 years and over,940.0,1.5
V3R,30,      85 to 89 years,580.0,0.9
V3R,40,Median age of the population,39.6,39.6
V3R,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,61015.0,100.0
V3R,386,  English and French,1825.0,3.0
V3R,1414,Total - Private households by tenure - 25% sample data,20855.0,100.0
V3R,1415,  Owner,13370.0,64.1
V3R,1416,  Renter,7485.0,35.9
V3R,1486,  Median monthly shelter costs for owned dwellings ($),1580.0,1580.0
V3R,1488,  Median value of dwellings ($),800000.0,800000.0
V3R,1494,  Median monthly shelter costs for rented dwellings ($),1270.0,1270.0
V3R,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",51525.0,100.0
V3R,1999,"  No certificate, diploma or degree",9200.0,17.9
V3R,2000,  High (secondary) school diploma or equivalency certificate,16695.0,32.4
V3R,2001,"  Postsecondary certificate, diploma or degree",25630.0,49.7
V3R,2002,    Postsecondary certificate or diploma below bachelor level,13585.0,26.4
V3R,2008,    Bachelor's degree or higher,12050.0,23.4
V3R,2009,      Bachelor's degree,8435.0,16.4
V3R,2012,      Master's degree,2210.0,4.3
V3R,2013,      Earned doctorate,285.0,0.6
V3S,1,"Population, 2021",104997.0,
V3S,8,Total - Age groups of the population - 100% data,105000.0,100.0
V3S,9,  0 to 14 years,18985.0,18.1
V3S,13,  15 to 64 years,71235.0,67.8
V3S,24,  65 years and over,14780.0,14.1
V3S,25,    65 to 69 years,5115.0,4.9
V3S,26,    70 to 74 years,4030.0,3.8
V3S,27,    75 to 79 years,2720.0,2.6
V3S,28,    80 to 84 years,1610.0,1.5
V3S,29,    85 years and over,1310.0,1.2
V3S,30,      85 to 89 years,805.0,0.8
V3S,40,Median age of the population,38.0,38.0
V3S,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,104705.0,100.0
V3S,386,  English and French,3930.0,3.8
V3S,1414,Total - Private households by tenure - 25% sample data,32260.0,100.0
V3S,1415,  Owner,24060.0,74.6
V3S,1416,  Renter,8200.0,25.4
V3S,1486,  Median monthly shelter costs for owned dwellings ($),2120.0,2120.0
V3S,1488,  Median value of dwellings ($),1150000.0,1150000.0
V3S,1494,  Median monthly shelter costs for rented dwellings ($),1200.0,1200.0
V3S,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",85720.0,100.0
V3S,1999,"  No certificate, diploma or degree",14365.0,16.8
V3S,2000,  High (secondary) school diploma or equivalency certificate,28060.0,32.7
V3S,2001,"  Postsecondary certificate, diploma or degree",43295.0,50.5
V3S,2002,    Postsecondary certificate or diploma below bachelor level,22635.0,26.4
V3S,2008,    Bachelor's degree or higher,20660.0,24.1
V3S,2009,      Bachelor's degree,13845.0,16.2
V3S,2012,      Master's degree,4370.0,5.1
V3S,2013,      Earned doctorate,435.0,0.5
V3T,1,"Population, 2021",45514.0,
V3T,8,Total - Age groups of the population - 100% data,45515.0,100.0
V3T,9,  0 to 14 years,5890.0,12.9
V3T,13,  15 to 64 years,34135.0,75.0
V3T,24,  65 years and over,5490.0,12.1
V3T,25,    65 to 69 years,1940.0,4.3
V3T,26,    70 to 74 years,1390.0,3.1
V3T,27,    75 to 79 years,835.0,1.8
V3T,28,    80 to 84 years,685.0,1.5
V3T,29,    85 years and over,635.0,1.4
V3T,30,      85 to 89 years,385.0,0.8
V3T,40,Median age of the population,35.2,35.2
V3T,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,44800.0,100.0
V3T,386,  English and French,1735.0,3.9
V3T,1414,Total - Private households by tenure - 25% sample data,18455.0,100.0
V3T,1415,  Owner,8860.0,48.0
V3T,1416,  Renter,9590.0,52.0
V3T,1486,  Median monthly shelter costs for owned dwellings ($),1560.0,1560.0
V3T,1488,  Median value of dwellings ($),500000.0,500000.0
V3T,1494,  Median monthly shelter costs for rented dwellings ($),1370.0,1370.0
V3T,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",38655.0,100.0
V3T,1999,"  No certificate, diploma or degree",5915.0,15.3
V3T,2000,  High (secondary) school diploma or equivalency certificate,11320.0,29.3
V3T,2001,"  Postsecondary certificate, diploma or degree",21425.0,55.4
V3T,2002,    Postsecondary certificate or diploma below bachelor level,10025.0,25.9
V3T,2008,    Bachelor's degree or higher,11400.0,29.5
V3T,2009,      Bachelor's degree,7590.0,19.6
V3T,2012,      Master's degree,2480.0,6.4
V3T,2013,      Earned doctorate,225.0,0.6
V3V,1,"Population, 2021",50873.0,
V3V,8,Total - Age groups of the population - 100% data,50870.0,100.0
V3V,9,  0 to 14 years,7645.0,15.0
V3V,13,  15 to 64 years,36480.0,71.7
V3V,24,  65 years and over,6750.0,13.3
V3V,25,    65 to 69 years,2235.0,4.4
V3V,26,    70 to 74 years,1865.0,3.7
V3V,27,    75 to 79 years,1220.0,2.4
V3V,28,    80 to 84 years,790.0,1.6
V3V,29,    85 years and over,640.0,1.3
V3V,30,      85 to 89 years,440.0,0.9
V3V,40,Median age of the population,34.8,34.8
V3V,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,50530.0,100.0
V3V,386,  English and French,1325.0,2.6
V3V,1414,Total - Private households by tenure - 25% sample data,14420.0,100.0
V3V,1415,  Owner,8310.0,57.6
V3V,1416,  Renter,6105.0,42.3
V3V,1486,  Median monthly shelter costs for owned dwellings ($),2060.0,2060.0
V3V,1488,  Median value of dwellings ($),1100000.0,1100000.0
V3V,1494,  Median monthly shelter costs for rented dwellings ($),1210.0,1210.0
V3V,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",42650.0,100.0
V3V,1999,"  No certificate, diploma or degree",10140.0,23.8
V3V,2000,  High (secondary) school diploma or equivalency certificate,14410.0,33.8
V3V,2001,"  Postsecondary certificate, diploma or degree",18095.0,42.4
V3V,2002,    Postsecondary certificate or diploma below bachelor level,9710.0,22.8
V3V,2008,    Bachelor's degree or higher,8385.0,19.7
V3V,2009,      Bachelor's degree,5675.0,13.3
V3V,2012,      Master's degree,1835.0,4.3
V3V,2013,      Earned doctorate,105.0,0.2
V3W,1,"Population, 2021",95970.0,
V3W,8,Total - Age groups of the population - 100% data,95970.0,100.0
V3W,9,  0 to 14 years,15890.0,16.6
V3W,13,  15 to 64 years,66475.0,69.3
V3W,24,  65 years and over,13605.0,14.2
V3W,25,    65 to 69 years,4395.0,4.6
V3W,26,    70 to 74 years,3645.0,3.8
V3W,27,    75 to 79 years,2480.0,2.6
V3W,28,    80 to 84 years,1665.0,1.7
V3W,29,    85 years and over,1415.0,1.5
V3W,30,      85 to 89 years,890.0,0.9
V3W,40,Median age of the population,35.6,35.6
V3W,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,95715.0,100.0
V3W,386,  English and French,2435.0,2.5
V3W,1414,Total - Private households by tenure - 25% sample data,28000.0,100.0
V3W,1415,  Owner,18125.0,64.7
V3W,1416,  Renter,9870.0,35.3
V3W,1486,  Median monthly shelter costs for owned dwellings ($),1860.0,1860.0
V3W,1488,  Median value of dwellings ($),900000.0,900000.0
V3W,1494,  Median monthly shelter costs for rented dwellings ($),1200.0,1200.0
V3W,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",79470.0,100.0
V3W,1999,"  No certificate, diploma or degree",17010.0,21.4
V3W,2000,  High (secondary) school diploma or equivalency certificate,27670.0,34.8
V3W,2001,"  Postsecondary certificate, diploma or degree",34790.0,43.8
V3W,2002,    Postsecondary certificate or diploma below bachelor level,17450.0,22.0
V3W,2008,    Bachelor's degree or higher,17340.0,21.8
V3W,2009,      Bachelor's degree,11160.0,14.0
V3W,2012,      Master's degree,4250.0,5.3
V3W,2013,      Earned doctorate,210.0,0.3
V3X,1,"Population, 2021",33054.0,
V3X,8,Total - Age groups of the population - 100% data,33055.0,100.0
V3X,9,  0 to 14 years,5650.0,17.1
V3X,13,  15 to 64 years,22690.0,68.6
V3X,24,  65 years and over,4720.0,14.3
V3X,25,    65 to 69 years,1590.0,4.8
V3X,26,    70 to 74 years,1325.0,4.0
V3X,27,    75 to 79 years,880.0,2.7
V3X,28,    80 to 84 years,530.0,1.6
V3X,29,    85 years and over,395.0,1.2
V3X,30,      85 to 89 years,250.0,0.8
V3X,40,Median age of the population,37.2,37.2
V3X,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,32650.0,100.0
V3X,386,  English and French,1155.0,3.5
V3X,1414,Total - Private households by tenure - 25% sample data,9550.0,100.0
V3X,1415,  Owner,6990.0,73.2
V3X,1416,  Renter,2565.0,26.9
V3X,1486,  Median monthly shelter costs for owned dwellings ($),2360.0,2360.0
V3X,1488,  Median value of dwellings ($),1200000.0,1200000.0
V3X,1494,  Median monthly shelter costs for rented dwellings ($),1200.0,1200.0
V3X,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",26960.0,100.0
V3X,1999,"  No certificate, diploma or degree",4475.0,16.6
V3X,2000,  High (secondary) school diploma or equivalency certificate,8775.0,32.5
V3X,2001,"  Postsecondary certificate, diploma or degree",13705.0,50.8
V3X,2002,    Postsecondary certificate or diploma below bachelor level,6460.0,24.0
V3X,2008,    Bachelor's degree or higher,7250.0,26.9
V3X,2009,      Bachelor's degree,4685.0,17.4
V3X,2012,      Master's degree,1660.0,6.2
V3X,2013,      Earned doctorate,120.0,0.4
V3Y,1,"Population, 2021",19414.0,
V3Y,8,Total - Age groups of the population - 100% data,19415.0,100.0
V3Y,9,  0 to 14 years,3310.0,17.0
V3Y,13,  15 to 64 years,12575.0,64.8
V3Y,24,  65 years and over,3530.0,18.2
V3Y,25,    65 to 69 years,1130.0,5.8
V3Y,26,    70 to 74 years,970.0,5.0
V3Y,27,    75 to 79 years,650.0,3.3
V3Y,28,    80 to 84 years,435.0,2.2
V3Y,29,    85 years and over,345.0,1.8
V3Y,30,      85 to 89 years,230.0,1.2
V3Y,40,Median age of the population,43.2,43.2
V3Y,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,19410.0,100.0
V3Y,386,  English and French,1490.0,7.7
V3Y,1414,Total - Private households by tenure - 25% sample data,7480.0,100.0
V3Y,1415,  Owner,5930.0,79.3
V3Y,1416,  Renter,1520.0,20.3
V3Y,1486,  Median monthly shelter costs for owned dwellings ($),1700.0,1700.0
V3Y,1488,  Median value of dwellings ($),890000.0,890000.0
V3Y,1494,  Median monthly shelter costs for rented dwellings ($),1340.0,1340.0
V3Y,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",16015.0,100.0
V3Y,1999,"  No certificate, diploma or degree",2105.0,13.1
V3Y,2000,  High (secondary) school diploma or equivalency certificate,5320.0,33.2
V3Y,2001,"  Postsecondary certificate, diploma or degree",8590.0,53.6
V3Y,2002,    Postsecondary certificate or diploma below bachelor level,5330.0,33.3
V3Y,2008,    Bachelor's degree or higher,3255.0,20.3
V3Y,2009,      Bachelor's degree,2255.0,14.1
V3Y,2012,      Master's degree,600.0,3.7
V3Y,2013,      Earned doctorate,100.0,0.6
V3Z,1,"Population, 2021",38837.0,
V3Z,8,Total - Age groups of the population - 100% data,38835.0,100.0
V3Z,9,  0 to 14 years,7545.0,19.4
V3Z,13,  15 to 64 years,25435.0,65.5
V3Z,24,  65 years and over,5855.0,15.1
V3Z,25,    65 to 69 years,1890.0,4.9
V3Z,26,    70 to 74 years,1605.0,4.1
V3Z,27,    75 to 79 years,1115.0,2.9
V3Z,28,    80 to 84 years,625.0,1.6
V3Z,29,    85 years and over,615.0,1.6
V3Z,30,      85 to 89 years,355.0,0.9
V3Z,40,Median age of the population,39.6,39.6
V3Z,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,38405.0,100.0
V3Z,386,  English and French,2210.0,5.8
V3Z,1414,Total - Private households by tenure - 25% sample data,13730.0,100.0
V3Z,1415,  Owner,10935.0,79.6
V3Z,1416,  Renter,2775.0,20.2
V3Z,1486,  Median monthly shelter costs for owned dwellings ($),2060.0,2060.0
V3Z,1488,  Median value of dwellings ($),1100000.0,1100000.0
V3Z,1494,  Median monthly shelter costs for rented dwellings ($),2120.0,2120.0
V3Z,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",30575.0,100.0
V3Z,1999,"  No certificate, diploma or degree",2675.0,8.7
V3Z,2000,  High (secondary) school diploma or equivalency certificate,8310.0,27.2
V3Z,2001,"  Postsecondary certificate, diploma or degree",19595.0,64.1
V3Z,2002,    Postsecondary certificate or diploma below bachelor level,8130.0,26.6
V3Z,2008,    Bachelor's degree or higher,11460.0,37.5
V3Z,2009,      Bachelor's degree,7465.0,24.4
V3Z,2012,      Master's degree,2525.0,8.3
V3Z,2013,      Earned doctorate,250.0,0.8
V4A,1,"Population, 2021",38036.0,
V4A,8,Total - Age groups of the population - 100% data,38035.0,100.0
V4A,9,  0 to 14 years,5215.0,13.7
V4A,13,  15 to 64 years,21430.0,56.3
V4A,24,  65 years and over,11390.0,29.9
V4A,25,    65 to 69 years,2980.0,7.8
V4A,26,    70 to 74 years,2890.0,7.6
V4A,27,    75 to 79 years,2080.0,5.5
V4A,28,    80 to 84 years,1535.0,4.0
V4A,29,    85 years and over,1895.0,5.0
V4A,30,      85 to 89 years,1050.0,2.8
V4A,40,Median age of the population,51.6,51.6
V4A,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,37495.0,100.0
V4A,386,  English and French,3010.0,8.0
V4A,1414,Total - Private households by tenure - 25% sample data,15400.0,100.0
V4A,1415,  Owner,12515.0,81.3
V4A,1416,  Renter,2885.0,18.7
V4A,1486,  Median monthly shelter costs for owned dwellings ($),1000.0,1000.0
V4A,1488,  Median value of dwellings ($),1200000.0,1200000.0
V4A,1494,  Median monthly shelter costs for rented dwellings ($),1720.0,1720.0
V4A,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",32000.0,100.0
