FSA,Bracket,Number
C1N,"$35,000 to $40,000",1170
C1N,"$40,000 to $45,000",1050
C1N,"$45,000 to $50,000",890
C1N,"$50,000 to $55,000",790
C1N,"$55,000 to $60,000",620
C1N,"$60,000 to $70,000",910
C1N,"$70,000 to $80,000",670
C1N,"$80,000 to $90,000",520
C1N,"$90,000 to $100,000",390
C1N,"$100,000 to $150,000",570
C1N,"$150,000 to $250,000",190
C1N,"over $250,000",100
B0C,"Under $5,000",70
B0C,"$5,000  to $10,000",70
B0C,"$10,000 to $15,000",110
B0C,"$15,000 to $20,000",110
B0C,"$20,000 to $25,000",220
B0C,"$25,000 to $30,000",250
B0C,"$30,000 to $35,000",230
B0C,"$35,000 to $40,000",260
B0C,"$40,000 to $45,000",170
B0C,"$45,000 to $50,000",130
B0C,"$50,000 to $55,000",90
B0C,"$55,000 to $60,000",80
B0C,"$60,000 to $70,000",130
B0C,"$70,000 to $80,000",100
B0C,"$80,000 to $90,000",70
B0C,"$90,000 to $100,000",50
B0C,"$100,000 to $150,000",100
B0C,"$150,000 to $250,000",40
B0C,"over $250,000",20
B0E,"Under $5,000",1780
B0E,"$5,000  to $10,000",970
B0E,"$10,000 to $15,000",1340
B0E,"$15,000 to $20,000",1640
B0E,"$20,000 to $25,000",2430
B0E,"$25,000 to $30,000",1770
B0E,"$30,000 to $35,000",1700
B0E,"$35,000 to $40,000",1700
B0E,"$40,000 to $45,000",1350
B0E,"$45,000 to $50,000",1190
B0E,"$50,000 to $55,000",990
B0E,"$55,000 to $60,000",780
B0E,"$60,000 to $70,000",1190
B0E,"$70,000 to $80,000",860
B0E,"$80,000 to $90,000",610
B0E,"$90,000 to $100,000",460
B0E,"$100,000 to $150,000",820
B0E,"$150,000 to $250,000",350
B0E,"over $250,000",110
B0H,"Under $5,000",470
B0H,"$5,000  to $10,000",380
B0H,"$10,000 to $15,000",590
B0H,"$15,000 to $20,000",700
B0H,"$20,000 to $25,000",930
B0H,"$25,000 to $30,000",650
B0H,"$30,000 to $35,000",630
B0H,"$35,000 to $40,000",580
B0H,"$40,000 to $45,000",490
B0H,"$45,000 to $50,000",450
B0H,"$50,000 to $55,000",370
B0H,"$55,000 to $60,000",300
B0H,"$60,000 to $70,000",490
B0H,"$70,000 to $80,000",370
B0H,"$80,000 to $90,000",270
B0H,"$90,000 to $100,000",220
B0H,"$100,000 to $150,000",320
B0H,"$150,000 to $250,000",120
B0H,"over $250,000",50
B0J,"Under $5,000",1810
B0J,"$5,000  to $10,000",1390
B0J,"$10,000 to $15,000",1970
B0J,"$15,000 to $20,000",2360
B0J,"$20,000 to $25,000",3760
B0J,"$25,000 to $30,000",2670
B0J,"$30,000 to $35,000",2520
B0J,"$35,000 to $40,000",2330
B0J,"$40,000 to $45,000",2050
B0J,"$45,000 to $50,000",1840
B0J,"$50,000 to $55,000",1500
B0J,"$55,000 to $60,000",1260
B0J,"$60,000 to $70,000",2110
B0J,"$70,000 to $80,000",1590
B0J,"$80,000 to $90,000",1290
B0J,"$90,000 to $100,000",1000
B0J,"$100,000 to $150,000",1880
B0J,"$150,000 to $250,000",670
B0J,"over $250,000",280
B0K,"Under $5,000",1730
B0K,"$5,000  to $10,000",1410
B0K,"$10,000 to $15,000",1980
B0K,"$15,000 to $20,000",2280
B0K,"$20,000 to $25,000",3350
B0K,"$25,000 to $30,000",2380
B0K,"$30,000 to $35,000",2450
B0K,"$35,000 to $40,000",2140
B0K,"$40,000 to $45,000",1910
B0K,"$45,000 to $50,000",1740
B0K,"$50,000 to $55,000",1410
B0K,"$55,000 to $60,000",1190
B0K,"$60,000 to $70,000",1730
B0K,"$70,000 to $80,000",1220
B0K,"$80,000 to $90,000",960
B0K,"$90,000 to $100,000",670
B0K,"$100,000 to $150,000",1180
B0K,"$150,000 to $250,000",420
B0K,"over $250,000",140
B0L,"Under $5,000",120
B0L,"$5,000  to $10,000",100
B0L,"$10,000 to $15,000",150
B0L,"$15,000 to $20,000",200
B0L,"$20,000 to $25,000",270
B0L,"$25,000 to $30,000",160
B0L,"$30,000 to $35,000",150
B0L,"$35,000 to $40,000",160
B0L,"$40,000 to $45,000",130
B0L,"$45,000 to $50,000",120
B0L,"$50,000 to $55,000",100
B0L,"$55,000 to $60,000",90
B0L,"$60,000 to $70,000",120
B0L,"$70,000 to $80,000",60
B0L,"$80,000 to $90,000",60
B0L,"$90,000 to $100,000",40
B0L,"$100,000 to $150,000",60
B0L,"$150,000 to $250,000",10
B0L,"over $250,000",0
B0M,"Under $5,000",840
B0M,"$5,000  to $10,000",640
B0M,"$10,000 to $15,000",1030
B0M,"$15,000 to $20,000",1220
B0M,"$20,000 to $25,000",1730
B0M,"$25,000 to $30,000",1130
B0M,"$30,000 to $35,000",1130
B0M,"$35,000 to $40,000",1050
B0M,"$40,000 to $45,000",900
B0M,"$45,000 to $50,000",810
B0M,"$50,000 to $55,000",670
B0M,"$55,000 to $60,000",510
B0M,"$60,000 to $70,000",790
B0M,"$70,000 to $80,000",520
B0M,"$80,000 to $90,000",390
B0M,"$90,000 to $100,000",270
B0M,"$100,000 to $150,000",510
B0M,"$150,000 to $250,000",110
B0M,"over $250,000",60
B0N,"Under $5,000",2140
B0N,"$5,000  to $10,000",1410
B0N,"$10,000 to $15,000",2090
B0N,"$15,000 to $20,000",2320
B0N,"$20,000 to $25,000",3510
B0N,"$25,000 to $30,000",2480
B0N,"$30,000 to $35,000",2300
B0N,"$35,000 to $40,000",2160
B0N,"$40,000 to $45,000",2000
B0N,"$45,000 to $50,000",1820
B0N,"$50,000 to $55,000",1510
B0N,"$55,000 to $60,000",1330
B0N,"$60,000 to $70,000",2160
B0N,"$70,000 to $80,000",1540
B0N,"$80,000 to $90,000",1190
B0N,"$90,000 to $100,000",870
B0N,"$100,000 to $150,000",1500
B0N,"$150,000 to $250,000",430
B0N,"over $250,000",150
B0P,"Under $5,000",2060
B0P,"$5,000  to $10,000",1470
B0P,"$10,000 to $15,000",2080
B0P,"$15,000 to $20,000",2330
B0P,"$20,000 to $25,000",3380
B0P,"$25,000 to $30,000",2610
B0P,"$30,000 to $35,000",2570
B0P,"$35,000 to $40,000",2230
B0P,"$40,000 to $45,000",2010
B0P,"$45,000 to $50,000",1850
B0P,"$50,000 to $55,000",1540
B0P,"$55,000 to $60,000",1240
B0P,"$60,000 to $70,000",2130
B0P,"$70,000 to $80,000",1740
B0P,"$80,000 to $90,000",1400
B0P,"$90,000 to $100,000",1060
B0P,"$100,000 to $150,000",1620
B0P,"$150,000 to $250,000",500
B0P,"over $250,000",200
B0R,"Under $5,000",300
B0R,"$5,000  to $10,000",220
B0R,"$10,000 to $15,000",350
B0R,"$15,000 to $20,000",450
B0R,"$20,000 to $25,000",600
B0R,"$25,000 to $30,000",410
B0R,"$30,000 to $35,000",440
B0R,"$35,000 to $40,000",390
B0R,"$40,000 to $45,000",330
B0R,"$45,000 to $50,000",270
B0R,"$50,000 to $55,000",240
B0R,"$55,000 to $60,000",180
B0R,"$60,000 to $70,000",280
B0R,"$70,000 to $80,000",180
B0R,"$80,000 to $90,000",130
B0R,"$90,000 to $100,000",80
B0R,"$100,000 to $150,000",180
B0R,"$150,000 to $250,000",50
B0R,"over $250,000",30
B0S,"Under $5,000",1020
B0S,"$5,000  to $10,000",690
B0S,"$10,000 to $15,000",1080
B0S,"$15,000 to $20,000",1500
B0S,"$20,000 to $25,000",1960
B0S,"$25,000 to $30,000",1350
B0S,"$30,000 to $35,000",1270
B0S,"$35,000 to $40,000",1040
B0S,"$40,000 to $45,000",860
B0S,"$45,000 to $50,000",810
B0S,"$50,000 to $55,000",620
B0S,"$55,000 to $60,000",470
B0S,"$60,000 to $70,000",740
B0S,"$70,000 to $80,000",550
B0S,"$80,000 to $90,000",420
B0S,"$90,000 to $100,000",280
B0S,"$100,000 to $150,000",470
B0S,"$150,000 to $250,000",150
B0S,"over $250,000",50
B0T,"Under $5,000",800
B0T,"$5,000  to $10,000",620
B0T,"$10,000 to $15,000",900
B0T,"$15,000 to $20,000",1050
B0T,"$20,000 to $25,000",1600
B0T,"$25,000 to $30,000",1090
B0T,"$30,000 to $35,000",1070
B0T,"$35,000 to $40,000",900
B0T,"$40,000 to $45,000",760
B0T,"$45,000 to $50,000",690
B0T,"$50,000 to $55,000",530
B0T,"$55,000 to $60,000",440
B0T,"$60,000 to $70,000",690
B0T,"$70,000 to $80,000",430
B0T,"$80,000 to $90,000",360
B0T,"$90,000 to $100,000",260
B0T,"$100,000 to $150,000",510
B0T,"$150,000 to $250,000",180
B0T,"over $250,000",60
B0V,"Under $5,000",290
B0V,"$5,000  to $10,000",230
B0V,"$10,000 to $15,000",380
B0V,"$15,000 to $20,000",480
B0V,"$20,000 to $25,000",700
B0V,"$25,000 to $30,000",500
B0V,"$30,000 to $35,000",420
B0V,"$35,000 to $40,000",360
B0V,"$40,000 to $45,000",310
B0V,"$45,000 to $50,000",270
B0V,"$50,000 to $55,000",180
B0V,"$55,000 to $60,000",140
B0V,"$60,000 to $70,000",200
B0V,"$70,000 to $80,000",170
B0V,"$80,000 to $90,000",130
B0V,"$90,000 to $100,000",90
B0V,"$100,000 to $150,000",180
B0V,"$150,000 to $250,000",50
B0V,"over $250,000",20
B0W,"Under $5,000",1120
B0W,"$5,000  to $10,000",1020
B0W,"$10,000 to $15,000",1640
B0W,"$15,000 to $20,000",1920
B0W,"$20,000 to $25,000",2920
B0W,"$25,000 to $30,000",1960
B0W,"$30,000 to $35,000",1830
B0W,"$35,000 to $40,000",1690
B0W,"$40,000 to $45,000",1470
B0W,"$45,000 to $50,000",1260
B0W,"$50,000 to $55,000",1030
B0W,"$55,000 to $60,000",760
B0W,"$60,000 to $70,000",1210
B0W,"$70,000 to $80,000",910
B0W,"$80,000 to $90,000",780
B0W,"$90,000 to $100,000",610
B0W,"$100,000 to $150,000",1320
B0W,"$150,000 to $250,000",480
B0W,"over $250,000",150
B1A,"Under $5,000",680
B1A,"$5,000  to $10,000",680
B1A,"$10,000 to $15,000",1070
B1A,"$15,000 to $20,000",1030
B1A,"$20,000 to $25,000",1530
B1A,"$25,000 to $30,000",1200
B1A,"$30,000 to $35,000",1070
B1A,"$35,000 to $40,000",980
B1A,"$40,000 to $45,000",750
B1A,"$45,000 to $50,000",620
B1A,"$50,000 to $55,000",470
B1A,"$55,000 to $60,000",380
B1A,"$60,000 to $70,000",610
B1A,"$70,000 to $80,000",420
B1A,"$80,000 to $90,000",310
B1A,"$90,000 to $100,000",260
B1A,"$100,000 to $150,000",400
B1A,"$150,000 to $250,000",110
B1A,"over $250,000",40
B1B,"Under $5,000",50
B1B,"$5,000  to $10,000",50
B1B,"$10,000 to $15,000",80
B1B,"$15,000 to $20,000",80
B1B,"$20,000 to $25,000",120
B1B,"$25,000 to $30,000",100
B1B,"$30,000 to $35,000",80
B1B,"$35,000 to $40,000",80
B1B,"$40,000 to $45,000",80
B1B,"$45,000 to $50,000",60
B1B,"$50,000 to $55,000",50
B1B,"$55,000 to $60,000",50
B1B,"$60,000 to $70,000",70
B1B,"$70,000 to $80,000",30
B1B,"$80,000 to $90,000",40
B1B,"$90,000 to $100,000",20
B1B,"$100,000 to $150,000",40
B1B,"$150,000 to $250,000",20
B1B,"over $250,000",10
B1C,"Under $5,000",40
B1C,"$5,000  to $10,000",50
B1C,"$10,000 to $15,000",90
B1C,"$15,000 to $20,000",90
B1C,"$20,000 to $25,000",170
B1C,"$25,000 to $30,000",110
B1C,"$30,000 to $35,000",100
B1C,"$35,000 to $40,000",150
B1C,"$40,000 to $45,000",120
B1C,"$45,000 to $50,000",100
B1C,"$50,000 to $55,000",70
B1C,"$55,000 to $60,000",60
B1C,"$60,000 to $70,000",80
B1C,"$70,000 to $80,000",80
B1C,"$80,000 to $90,000",60
B1C,"$90,000 to $100,000",30
B1C,"$100,000 to $150,000",60
B1C,"$150,000 to $250,000",40
B1C,"over $250,000",20
B1E,"Under $5,000",80
B1E,"$5,000  to $10,000",80
B1E,"$10,000 to $15,000",100
B1E,"$15,000 to $20,000",100
B1E,"$20,000 to $25,000",160
B1E,"$25,000 to $30,000",140
B1E,"$30,000 to $35,000",120
B1E,"$35,000 to $40,000",90
B1E,"$40,000 to $45,000",90
B1E,"$45,000 to $50,000",60
B1E,"$50,000 to $55,000",60
B1E,"$55,000 to $60,000",50
B1E,"$60,000 to $70,000",70
B1E,"$70,000 to $80,000",60
B1E,"$80,000 to $90,000",40
B1E,"$90,000 to $100,000",30
B1E,"$100,000 to $150,000",40
B1E,"$150,000 to $250,000",0
B1E,"over $250,000",0
B1G,"Under $5,000",60
B1G,"$5,000  to $10,000",90
B1G,"$10,000 to $15,000",120
B1G,"$15,000 to $20,000",140
B1G,"$20,000 to $25,000",230
B1G,"$25,000 to $30,000",130
B1G,"$30,000 to $35,000",140
B1G,"$35,000 to $40,000",120
B1G,"$40,000 to $45,000",100
B1G,"$45,000 to $50,000",90
B1G,"$50,000 to $55,000",70
B1G,"$55,000 to $60,000",40
B1G,"$60,000 to $70,000",70
B1G,"$70,000 to $80,000",50
B1G,"$80,000 to $90,000",40
B1G,"$90,000 to $100,000",30
B1G,"$100,000 to $150,000",50
B1G,"$150,000 to $250,000",10
B1G,"over $250,000",0
B1H,"Under $5,000",340
B1H,"$5,000  to $10,000",410
B1H,"$10,000 to $15,000",700
B1H,"$15,000 to $20,000",630
B1H,"$20,000 to $25,000",1020
B1H,"$25,000 to $30,000",740
B1H,"$30,000 to $35,000",660
B1H,"$35,000 to $40,000",600
B1H,"$40,000 to $45,000",510
B1H,"$45,000 to $50,000",390
B1H,"$50,000 to $55,000",310
B1H,"$55,000 to $60,000",260
B1H,"$60,000 to $70,000",390
B1H,"$70,000 to $80,000",250
B1H,"$80,000 to $90,000",210
B1H,"$90,000 to $100,000",190
B1H,"$100,000 to $150,000",290
B1H,"$150,000 to $250,000",60
B1H,"over $250,000",20
B1J,"Under $5,000",40
B1J,"$5,000  to $10,000",30
B1J,"$10,000 to $15,000",50
B1J,"$15,000 to $20,000",60
B1J,"$20,000 to $25,000",80
B1J,"$25,000 to $30,000",80
B1J,"$30,000 to $35,000",70
B1J,"$35,000 to $40,000",60
B1J,"$40,000 to $45,000",60
B1J,"$45,000 to $50,000",70
B1J,"$50,000 to $55,000",40
B1J,"$55,000 to $60,000",40
B1J,"$60,000 to $70,000",90
B1J,"$70,000 to $80,000",60
B1J,"$80,000 to $90,000",40
B1J,"$90,000 to $100,000",20
B1J,"$100,000 to $150,000",80
B1J,"$150,000 to $250,000",20
B1J,"over $250,000",20
B1K,"Under $5,000",90
B1K,"$5,000  to $10,000",90
B1K,"$10,000 to $15,000",140
B1K,"$15,000 to $20,000",160
B1K,"$20,000 to $25,000",270
B1K,"$25,000 to $30,000",210
B1K,"$30,000 to $35,000",220
B1K,"$35,000 to $40,000",180
B1K,"$40,000 to $45,000",170
B1K,"$45,000 to $50,000",170
B1K,"$50,000 to $55,000",130
B1K,"$55,000 to $60,000",110
B1K,"$60,000 to $70,000",190
B1K,"$70,000 to $80,000",160
B1K,"$80,000 to $90,000",100
B1K,"$90,000 to $100,000",110
B1K,"$100,000 to $150,000",160
B1K,"$150,000 to $250,000",50
B1K,"over $250,000",30
B1L,"Under $5,000",160
B1L,"$5,000  to $10,000",140
B1L,"$10,000 to $15,000",180
B1L,"$15,000 to $20,000",260
B1L,"$20,000 to $25,000",370
B1L,"$25,000 to $30,000",310
B1L,"$30,000 to $35,000",280
B1L,"$35,000 to $40,000",290
B1L,"$40,000 to $45,000",230
B1L,"$45,000 to $50,000",230
B1L,"$50,000 to $55,000",210
B1L,"$55,000 to $60,000",200
B1L,"$60,000 to $70,000",290
B1L,"$70,000 to $80,000",200
B1L,"$80,000 to $90,000",220
B1L,"$90,000 to $100,000",170
B1L,"$100,000 to $150,000",250
B1L,"$150,000 to $250,000",90
B1L,"over $250,000",50
B1M,"Under $5,000",70
B1M,"$5,000  to $10,000",40
B1M,"$10,000 to $15,000",60
B1M,"$15,000 to $20,000",60
B1M,"$20,000 to $25,000",100
B1M,"$25,000 to $30,000",80
B1M,"$30,000 to $35,000",70
B1M,"$35,000 to $40,000",80
B1M,"$40,000 to $45,000",60
B1M,"$45,000 to $50,000",50
B1M,"$50,000 to $55,000",50
B1M,"$55,000 to $60,000",50
B1M,"$60,000 to $70,000",50
B1M,"$70,000 to $80,000",70
B1M,"$80,000 to $90,000",50
B1M,"$90,000 to $100,000",40
B1M,"$100,000 to $150,000",70
B1M,"$150,000 to $250,000",20
B1M,"over $250,000",0
B1N,"Under $5,000",260
B1N,"$5,000  to $10,000",250
B1N,"$10,000 to $15,000",390
B1N,"$15,000 to $20,000",450
B1N,"$20,000 to $25,000",580
B1N,"$25,000 to $30,000",480
B1N,"$30,000 to $35,000",430
B1N,"$35,000 to $40,000",380
B1N,"$40,000 to $45,000",330
B1N,"$45,000 to $50,000",270
B1N,"$50,000 to $55,000",200
B1N,"$55,000 to $60,000",140
B1N,"$60,000 to $70,000",210
B1N,"$70,000 to $80,000",120
B1N,"$80,000 to $90,000",100
B1N,"$90,000 to $100,000",70
B1N,"$100,000 to $150,000",100
B1N,"$150,000 to $250,000",20
B1N,"over $250,000",0
B1P,"Under $5,000",1180
B1P,"$5,000  to $10,000",640
B1P,"$10,000 to $15,000",1010
B1P,"$15,000 to $20,000",1040
B1P,"$20,000 to $25,000",1590
B1P,"$25,000 to $30,000",1190
B1P,"$30,000 to $35,000",1150
B1P,"$35,000 to $40,000",960
B1P,"$40,000 to $45,000",730
B1P,"$45,000 to $50,000",650
B1P,"$50,000 to $55,000",490
B1P,"$55,000 to $60,000",380
B1P,"$60,000 to $70,000",590
B1P,"$70,000 to $80,000",490
B1P,"$80,000 to $90,000",330
B1P,"$90,000 to $100,000",260
B1P,"$100,000 to $150,000",440
B1P,"$150,000 to $250,000",120
B1P,"over $250,000",50
B1R,"Under $5,000",150
B1R,"$5,000  to $10,000",110
B1R,"$10,000 to $15,000",170
B1R,"$15,000 to $20,000",210
B1R,"$20,000 to $25,000",320
B1R,"$25,000 to $30,000",270
B1R,"$30,000 to $35,000",240
B1R,"$35,000 to $40,000",270
B1R,"$40,000 to $45,000",240
B1R,"$45,000 to $50,000",250
B1R,"$50,000 to $55,000",180
B1R,"$55,000 to $60,000",160
B1R,"$60,000 to $70,000",230
B1R,"$70,000 to $80,000",200
B1R,"$80,000 to $90,000",180
B1R,"$90,000 to $100,000",160
B1R,"$100,000 to $150,000",220
B1R,"$150,000 to $250,000",60
B1R,"over $250,000",20
B1S,"Under $5,000",810
B1S,"$5,000  to $10,000",300
B1S,"$10,000 to $15,000",370
B1S,"$15,000 to $20,000",500
B1S,"$20,000 to $25,000",670
B1S,"$25,000 to $30,000",490
B1S,"$30,000 to $35,000",440
B1S,"$35,000 to $40,000",450
B1S,"$40,000 to $45,000",360
B1S,"$45,000 to $50,000",360
B1S,"$50,000 to $55,000",300
B1S,"$55,000 to $60,000",210
B1S,"$60,000 to $70,000",390
B1S,"$70,000 to $80,000",310
B1S,"$80,000 to $90,000",240
B1S,"$90,000 to $100,000",210
B1S,"$100,000 to $150,000",360
B1S,"$150,000 to $250,000",140
B1S,"over $250,000",90
B1T,"Under $5,000",20
B1T,"$5,000  to $10,000",0
B1T,"$10,000 to $15,000",10
B1T,"$15,000 to $20,000",10
B1T,"$20,000 to $25,000",40
B1T,"$25,000 to $30,000",30
B1T,"$30,000 to $35,000",30
B1T,"$35,000 to $40,000",30
B1T,"$40,000 to $45,000",30
B1T,"$45,000 to $50,000",20
B1T,"$50,000 to $55,000",10
B1T,"$55,000 to $60,000",10
B1T,"$60,000 to $70,000",20
B1T,"$70,000 to $80,000",20
B1T,"$80,000 to $90,000",10
B1T,"$90,000 to $100,000",10
B1T,"$100,000 to $150,000",10
B1T,"$150,000 to $250,000",0
B1T,"over $250,000",0
B1V,"Under $5,000",230
B1V,"$5,000  to $10,000",250
B1V,"$10,000 to $15,000",420
B1V,"$15,000 to $20,000",350
B1V,"$20,000 to $25,000",570
B1V,"$25,000 to $30,000",480
B1V,"$30,000 to $35,000",410
B1V,"$35,000 to $40,000",420
B1V,"$40,000 to $45,000",340
B1V,"$45,000 to $50,000",290
B1V,"$50,000 to $55,000",230
B1V,"$55,000 to $60,000",180
B1V,"$60,000 to $70,000",280
B1V,"$70,000 to $80,000",160
B1V,"$80,000 to $90,000",130
B1V,"$90,000 to $100,000",90
B1V,"$100,000 to $150,000",150
B1V,"$150,000 to $250,000",40
B1V,"over $250,000",10
B1W,"Under $5,000",1450
B1W,"$5,000  to $10,000",160
B1W,"$10,000 to $15,000",140
B1W,"$15,000 to $20,000",260
B1W,"$20,000 to $25,000",130
B1W,"$25,000 to $30,000",40
B1W,"$30,000 to $35,000",20
B1W,"$35,000 to $40,000",20
B1W,"$40,000 to $45,000",0
B1W,"$45,000 to $50,000",0
B1W,"$50,000 to $55,000",0
B1W,"$55,000 to $60,000",0
B1W,"$60,000 to $70,000",0
B1W,"$70,000 to $80,000",0
B1W,"$80,000 to $90,000",0
B1W,"$90,000 to $100,000",0
B1W,"$100,000 to $150,000",0
B1W,"$150,000 to $250,000",0
B1W,"over $250,000",0
B1X,"Under $5,000",30
B1X,"$5,000  to $10,000",30
B1X,"$10,000 to $15,000",40
B1X,"$15,000 to $20,000",50
B1X,"$20,000 to $25,000",80
B1X,"$25,000 to $30,000",40
B1X,"$30,000 to $35,000",50
B1X,"$35,000 to $40,000",60
B1X,"$40,000 to $45,000",50
B1X,"$45,000 to $50,000",50
B1X,"$50,000 to $55,000",40
B1X,"$55,000 to $60,000",30
B1X,"$60,000 to $70,000",50
B1X,"$70,000 to $80,000",40
B1X,"$80,000 to $90,000",30
B1X,"$90,000 to $100,000",30
B1X,"$100,000 to $150,000",40
B1X,"$150,000 to $250,000",10
B1X,"over $250,000",10
B1Y,"Under $5,000",200
B1Y,"$5,000  to $10,000",210
B1Y,"$10,000 to $15,000",330
B1Y,"$15,000 to $20,000",330
B1Y,"$20,000 to $25,000",540
B1Y,"$25,000 to $30,000",420
B1Y,"$30,000 to $35,000",410
B1Y,"$35,000 to $40,000",420
B1Y,"$40,000 to $45,000",340
B1Y,"$45,000 to $50,000",300
B1Y,"$50,000 to $55,000",240
B1Y,"$55,000 to $60,000",220
B1Y,"$60,000 to $70,000",320
B1Y,"$70,000 to $80,000",270
B1Y,"$80,000 to $90,000",180
B1Y,"$90,000 to $100,000",160
B1Y,"$100,000 to $150,000",220
B1Y,"$150,000 to $250,000",70
B1Y,"over $250,000",30
B2A,"Under $5,000",280
B2A,"$5,000  to $10,000",300
B2A,"$10,000 to $15,000",530
B2A,"$15,000 to $20,000",510
B2A,"$20,000 to $25,000",790
B2A,"$25,000 to $30,000",570
B2A,"$30,000 to $35,000",560
B2A,"$35,000 to $40,000",510
B2A,"$40,000 to $45,000",440
B2A,"$45,000 to $50,000",370
B2A,"$50,000 to $55,000",280
B2A,"$55,000 to $60,000",250
B2A,"$60,000 to $70,000",370
B2A,"$70,000 to $80,000",230
B2A,"$80,000 to $90,000",170
B2A,"$90,000 to $100,000",140
B2A,"$100,000 to $150,000",220
B2A,"$150,000 to $250,000",60
B2A,"over $250,000",20
B2C,"Under $5,000",20
B2C,"$5,000  to $10,000",10
B2C,"$10,000 to $15,000",10
B2C,"$15,000 to $20,000",20
B2C,"$20,000 to $25,000",30
B2C,"$25,000 to $30,000",30
B2C,"$30,000 to $35,000",20
B2C,"$35,000 to $40,000",20
B2C,"$40,000 to $45,000",10
B2C,"$45,000 to $50,000",10
B2C,"$50,000 to $55,000",20
B2C,"$55,000 to $60,000",10
B2C,"$60,000 to $70,000",20
B2C,"$70,000 to $80,000",10
B2C,"$80,000 to $90,000",10
B2C,"$90,000 to $100,000",0
B2C,"$100,000 to $150,000",0
B2C,"$150,000 to $250,000",0
B2C,"over $250,000",0
B2E,"Under $5,000",0
B2E,"$5,000  to $10,000",0
B2E,"$10,000 to $15,000",0
B2E,"$15,000 to $20,000",0
B2E,"$20,000 to $25,000",0
B2E,"$25,000 to $30,000",0
B2E,"$30,000 to $35,000",0
B2E,"$35,000 to $40,000",0
B2E,"$40,000 to $45,000",0
B2E,"$45,000 to $50,000",0
B2E,"$50,000 to $55,000",0
B2E,"$55,000 to $60,000",0
B2E,"$60,000 to $70,000",0
B2E,"$70,000 to $80,000",0
B2E,"$80,000 to $90,000",0
B2E,"$90,000 to $100,000",0
B2E,"$100,000 to $150,000",0
B2E,"$150,000 to $250,000",0
B2E,"over $250,000",0
B2G,"Under $5,000",630
B2G,"$5,000  to $10,000",520
B2G,"$10,000 to $15,000",690
B2G,"$15,000 to $20,000",740
B2G,"$20,000 to $25,000",1090
B2G,"$25,000 to $30,000",840
B2G,"$30,000 to $35,000",840
B2G,"$35,000 to $40,000",820
B2G,"$40,000 to $45,000",760
B2G,"$45,000 to $50,000",720
B2G,"$50,000 to $55,000",560
B2G,"$55,000 to $60,000",510
B2G,"$60,000 to $70,000",740
B2G,"$70,000 to $80,000",610
B2G,"$80,000 to $90,000",540
B2G,"$90,000 to $100,000",450
B2G,"$100,000 to $150,000",740
B2G,"$150,000 to $250,000",290
B2G,"over $250,000",120
B2H,"Under $5,000",620
B2H,"$5,000  to $10,000",520
B2H,"$10,000 to $15,000",810
B2H,"$15,000 to $20,000",860
B2H,"$20,000 to $25,000",1310
B2H,"$25,000 to $30,000",890
B2H,"$30,000 to $35,000",900
B2H,"$35,000 to $40,000",840
B2H,"$40,000 to $45,000",730
B2H,"$45,000 to $50,000",700
B2H,"$50,000 to $55,000",560
B2H,"$55,000 to $60,000",490
B2H,"$60,000 to $70,000",810
B2H,"$70,000 to $80,000",590
B2H,"$80,000 to $90,000",430
