timestamp_utc,timestamp_local,group,trips_tracked,trips_canceled,delays_observed,mean_delay_s,median_delay_s,p90_delay_s,pct_early,pct_ontime,pct_late,error
2026-07-14T10:45:02Z,2026-07-14T06:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:45:02Z,2026-07-14T06:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:50:01Z,2026-07-14T06:50:01-0400,all,594,3,0,,,,,,,
2026-07-14T10:50:01Z,2026-07-14T06:50:01-0400,bus,594,3,0,,,,,,,
2026-07-14T10:50:01Z,2026-07-14T06:50:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:50:01Z,2026-07-14T06:50:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:55:02Z,2026-07-14T06:55:02-0400,all,596,2,0,,,,,,,
2026-07-14T10:55:02Z,2026-07-14T06:55:02-0400,bus,596,2,0,,,,,,,
2026-07-14T10:55:02Z,2026-07-14T06:55:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:55:02Z,2026-07-14T06:55:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:00:01Z,2026-07-14T07:00:01-0400,all,613,2,0,,,,,,,
2026-07-14T11:00:01Z,2026-07-14T07:00:01-0400,bus,613,2,0,,,,,,,
2026-07-14T11:00:01Z,2026-07-14T07:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:00:01Z,2026-07-14T07:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:05:02Z,2026-07-14T07:05:02-0400,all,612,1,0,,,,,,,
2026-07-14T11:05:02Z,2026-07-14T07:05:02-0400,bus,612,1,0,,,,,,,
2026-07-14T11:05:02Z,2026-07-14T07:05:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:05:02Z,2026-07-14T07:05:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:10:01Z,2026-07-14T07:10:01-0400,all,614,1,0,,,,,,,
2026-07-14T11:10:01Z,2026-07-14T07:10:01-0400,bus,614,1,0,,,,,,,
2026-07-14T11:10:01Z,2026-07-14T07:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:10:01Z,2026-07-14T07:10:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:15:02Z,2026-07-14T07:15:02-0400,all,619,2,0,,,,,,,
2026-07-14T11:15:02Z,2026-07-14T07:15:02-0400,bus,619,2,0,,,,,,,
2026-07-14T11:15:02Z,2026-07-14T07:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:15:02Z,2026-07-14T07:15:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:20:01Z,2026-07-14T07:20:01-0400,all,622,1,0,,,,,,,
2026-07-14T11:20:01Z,2026-07-14T07:20:01-0400,bus,622,1,0,,,,,,,
2026-07-14T11:20:01Z,2026-07-14T07:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:20:01Z,2026-07-14T07:20:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:25:02Z,2026-07-14T07:25:02-0400,all,622,1,0,,,,,,,
2026-07-14T11:25:02Z,2026-07-14T07:25:02-0400,bus,622,1,0,,,,,,,
2026-07-14T11:25:02Z,2026-07-14T07:25:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:25:02Z,2026-07-14T07:25:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:30:01Z,2026-07-14T07:30:01-0400,all,624,1,0,,,,,,,
2026-07-14T11:30:01Z,2026-07-14T07:30:01-0400,bus,624,1,0,,,,,,,
2026-07-14T11:30:01Z,2026-07-14T07:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:30:01Z,2026-07-14T07:30:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:35:01Z,2026-07-14T07:35:01-0400,all,645,2,0,,,,,,,
2026-07-14T11:35:01Z,2026-07-14T07:35:01-0400,bus,645,2,0,,,,,,,
2026-07-14T11:35:01Z,2026-07-14T07:35:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:35:01Z,2026-07-14T07:35:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:40:02Z,2026-07-14T07:40:02-0400,all,638,2,0,,,,,,,
2026-07-14T11:40:02Z,2026-07-14T07:40:02-0400,bus,638,2,0,,,,,,,
2026-07-14T11:40:02Z,2026-07-14T07:40:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:40:02Z,2026-07-14T07:40:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:45:01Z,2026-07-14T07:45:01-0400,all,637,2,0,,,,,,,
2026-07-14T11:45:01Z,2026-07-14T07:45:01-0400,bus,637,2,0,,,,,,,
2026-07-14T11:45:01Z,2026-07-14T07:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:45:01Z,2026-07-14T07:45:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:50:01Z,2026-07-14T07:50:01-0400,all,640,2,0,,,,,,,
2026-07-14T11:50:01Z,2026-07-14T07:50:01-0400,bus,640,2,0,,,,,,,
2026-07-14T11:50:01Z,2026-07-14T07:50:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:50:01Z,2026-07-14T07:50:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T11:55:02Z,2026-07-14T07:55:02-0400,all,644,2,0,,,,,,,
2026-07-14T11:55:02Z,2026-07-14T07:55:02-0400,bus,644,2,0,,,,,,,
2026-07-14T11:55:02Z,2026-07-14T07:55:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T11:55:02Z,2026-07-14T07:55:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:00:02Z,2026-07-14T08:00:02-0400,all,637,2,0,,,,,,,
2026-07-14T12:00:02Z,2026-07-14T08:00:02-0400,bus,637,2,0,,,,,,,
2026-07-14T12:00:02Z,2026-07-14T08:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:00:02Z,2026-07-14T08:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:05:02Z,2026-07-14T08:05:02-0400,all,640,3,0,,,,,,,
2026-07-14T12:05:02Z,2026-07-14T08:05:02-0400,bus,640,3,0,,,,,,,
2026-07-14T12:05:02Z,2026-07-14T08:05:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:05:02Z,2026-07-14T08:05:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:10:01Z,2026-07-14T08:10:01-0400,all,635,2,0,,,,,,,
2026-07-14T12:10:01Z,2026-07-14T08:10:01-0400,bus,635,2,0,,,,,,,
2026-07-14T12:10:01Z,2026-07-14T08:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:10:01Z,2026-07-14T08:10:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:15:01Z,2026-07-14T08:15:01-0400,all,633,2,0,,,,,,,
2026-07-14T12:15:01Z,2026-07-14T08:15:01-0400,bus,633,2,0,,,,,,,
2026-07-14T12:15:01Z,2026-07-14T08:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:15:01Z,2026-07-14T08:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:20:01Z,2026-07-14T08:20:01-0400,all,632,1,0,,,,,,,
2026-07-14T12:20:01Z,2026-07-14T08:20:01-0400,bus,632,1,0,,,,,,,
2026-07-14T12:20:01Z,2026-07-14T08:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:20:01Z,2026-07-14T08:20:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:25:02Z,2026-07-14T08:25:02-0400,all,629,1,0,,,,,,,
2026-07-14T12:25:02Z,2026-07-14T08:25:02-0400,bus,629,1,0,,,,,,,
2026-07-14T12:25:02Z,2026-07-14T08:25:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:25:02Z,2026-07-14T08:25:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:30:02Z,2026-07-14T08:30:02-0400,all,615,2,0,,,,,,,
2026-07-14T12:30:02Z,2026-07-14T08:30:02-0400,bus,615,2,0,,,,,,,
2026-07-14T12:30:02Z,2026-07-14T08:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:30:02Z,2026-07-14T08:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:35:02Z,2026-07-14T08:35:02-0400,all,610,3,0,,,,,,,
2026-07-14T12:35:02Z,2026-07-14T08:35:02-0400,bus,610,3,0,,,,,,,
2026-07-14T12:35:02Z,2026-07-14T08:35:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:35:02Z,2026-07-14T08:35:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:40:01Z,2026-07-14T08:40:01-0400,all,606,3,0,,,,,,,
2026-07-14T12:40:01Z,2026-07-14T08:40:01-0400,bus,606,3,0,,,,,,,
2026-07-14T12:40:01Z,2026-07-14T08:40:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:40:01Z,2026-07-14T08:40:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:45:02Z,2026-07-14T08:45:02-0400,all,599,1,0,,,,,,,
2026-07-14T12:45:02Z,2026-07-14T08:45:02-0400,bus,599,1,0,,,,,,,
2026-07-14T12:45:02Z,2026-07-14T08:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:45:02Z,2026-07-14T08:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:50:01Z,2026-07-14T08:50:01-0400,all,602,1,0,,,,,,,
2026-07-14T12:50:01Z,2026-07-14T08:50:01-0400,bus,602,1,0,,,,,,,
2026-07-14T12:50:01Z,2026-07-14T08:50:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:50:01Z,2026-07-14T08:50:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T12:55:02Z,2026-07-14T08:55:02-0400,all,584,4,0,,,,,,,
2026-07-14T12:55:02Z,2026-07-14T08:55:02-0400,bus,584,4,0,,,,,,,
2026-07-14T12:55:02Z,2026-07-14T08:55:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T12:55:02Z,2026-07-14T08:55:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:00:02Z,2026-07-14T09:00:02-0400,all,572,6,0,,,,,,,
2026-07-14T13:00:02Z,2026-07-14T09:00:02-0400,bus,572,6,0,,,,,,,
2026-07-14T13:00:02Z,2026-07-14T09:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:00:02Z,2026-07-14T09:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:05:02Z,2026-07-14T09:05:02-0400,all,554,4,0,,,,,,,
2026-07-14T13:05:02Z,2026-07-14T09:05:02-0400,bus,554,4,0,,,,,,,
2026-07-14T13:05:02Z,2026-07-14T09:05:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:05:02Z,2026-07-14T09:05:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:10:02Z,2026-07-14T09:10:02-0400,all,539,4,0,,,,,,,
2026-07-14T13:10:02Z,2026-07-14T09:10:02-0400,bus,539,4,0,,,,,,,
2026-07-14T13:10:02Z,2026-07-14T09:10:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:10:02Z,2026-07-14T09:10:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:15:01Z,2026-07-14T09:15:01-0400,all,549,5,0,,,,,,,
2026-07-14T13:15:01Z,2026-07-14T09:15:01-0400,bus,549,5,0,,,,,,,
2026-07-14T13:15:01Z,2026-07-14T09:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:15:01Z,2026-07-14T09:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:20:01Z,2026-07-14T09:20:01-0400,all,535,4,0,,,,,,,
2026-07-14T13:20:01Z,2026-07-14T09:20:01-0400,bus,535,4,0,,,,,,,
2026-07-14T13:20:01Z,2026-07-14T09:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:20:01Z,2026-07-14T09:20:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:25:01Z,2026-07-14T09:25:01-0400,all,527,5,0,,,,,,,
2026-07-14T13:25:01Z,2026-07-14T09:25:01-0400,bus,527,5,0,,,,,,,
2026-07-14T13:25:01Z,2026-07-14T09:25:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:25:01Z,2026-07-14T09:25:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:30:02Z,2026-07-14T09:30:02-0400,all,514,5,0,,,,,,,
2026-07-14T13:30:02Z,2026-07-14T09:30:02-0400,bus,514,5,0,,,,,,,
2026-07-14T13:30:02Z,2026-07-14T09:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:30:02Z,2026-07-14T09:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T13:45:02Z,2026-07-14T09:45:02-0400,all,510,4,0,,,,,,,
2026-07-14T13:45:02Z,2026-07-14T09:45:02-0400,bus,510,4,0,,,,,,,
2026-07-14T13:45:02Z,2026-07-14T09:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T13:45:02Z,2026-07-14T09:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T14:00:01Z,2026-07-14T10:00:01-0400,all,493,4,0,,,,,,,
2026-07-14T14:00:01Z,2026-07-14T10:00:01-0400,bus,493,4,0,,,,,,,
2026-07-14T14:00:01Z,2026-07-14T10:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T14:00:01Z,2026-07-14T10:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T14:15:01Z,2026-07-14T10:15:01-0400,all,489,1,0,,,,,,,
2026-07-14T14:15:01Z,2026-07-14T10:15:01-0400,bus,489,1,0,,,,,,,
2026-07-14T14:15:01Z,2026-07-14T10:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T14:15:01Z,2026-07-14T10:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T14:30:02Z,2026-07-14T10:30:02-0400,all,485,0,0,,,,,,,
2026-07-14T14:30:02Z,2026-07-14T10:30:02-0400,bus,485,0,0,,,,,,,
2026-07-14T14:30:02Z,2026-07-14T10:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T14:30:02Z,2026-07-14T10:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T14:45:01Z,2026-07-14T10:45:01-0400,all,499,1,0,,,,,,,
2026-07-14T14:45:01Z,2026-07-14T10:45:01-0400,bus,499,1,0,,,,,,,
2026-07-14T14:45:01Z,2026-07-14T10:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T14:45:01Z,2026-07-14T10:45:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T15:00:02Z,2026-07-14T11:00:02-0400,all,486,0,0,,,,,,,
2026-07-14T15:00:02Z,2026-07-14T11:00:02-0400,bus,486,0,0,,,,,,,
2026-07-14T15:00:02Z,2026-07-14T11:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T15:00:02Z,2026-07-14T11:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T15:15:01Z,2026-07-14T11:15:01-0400,all,499,0,0,,,,,,,
2026-07-14T15:15:01Z,2026-07-14T11:15:01-0400,bus,499,0,0,,,,,,,
2026-07-14T15:15:01Z,2026-07-14T11:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T15:15:01Z,2026-07-14T11:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T15:30:01Z,2026-07-14T11:30:01-0400,all,489,0,0,,,,,,,
2026-07-14T15:30:01Z,2026-07-14T11:30:01-0400,bus,489,0,0,,,,,,,
2026-07-14T15:30:01Z,2026-07-14T11:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T15:30:01Z,2026-07-14T11:30:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T15:45:02Z,2026-07-14T11:45:02-0400,all,498,0,0,,,,,,,
2026-07-14T15:45:02Z,2026-07-14T11:45:02-0400,bus,498,0,0,,,,,,,
2026-07-14T15:45:02Z,2026-07-14T11:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T15:45:02Z,2026-07-14T11:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T16:00:01Z,2026-07-14T12:00:01-0400,all,489,0,0,,,,,,,
2026-07-14T16:00:01Z,2026-07-14T12:00:01-0400,bus,489,0,0,,,,,,,
2026-07-14T16:00:01Z,2026-07-14T12:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T16:00:01Z,2026-07-14T12:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T16:15:01Z,2026-07-14T12:15:01-0400,all,554,35,0,,,,,,,
2026-07-14T16:15:01Z,2026-07-14T12:15:01-0400,bus,543,33,0,,,,,,,
2026-07-14T16:15:01Z,2026-07-14T12:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T16:15:01Z,2026-07-14T12:15:01-0400,unknown,11,2,0,,,,,,,
2026-07-14T16:30:01Z,2026-07-14T12:30:01-0400,all,547,35,0,,,,,,,
2026-07-14T16:30:01Z,2026-07-14T12:30:01-0400,bus,538,33,0,,,,,,,
2026-07-14T16:30:01Z,2026-07-14T12:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T16:30:01Z,2026-07-14T12:30:01-0400,unknown,9,2,0,,,,,,,
2026-07-14T16:45:01Z,2026-07-14T12:45:01-0400,all,546,35,0,,,,,,,
2026-07-14T16:45:01Z,2026-07-14T12:45:01-0400,bus,538,33,0,,,,,,,
2026-07-14T16:45:01Z,2026-07-14T12:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T16:45:01Z,2026-07-14T12:45:01-0400,unknown,8,2,0,,,,,,,
2026-07-14T17:00:02Z,2026-07-14T13:00:02-0400,all,552,35,0,,,,,,,
2026-07-14T17:00:02Z,2026-07-14T13:00:02-0400,bus,545,33,0,,,,,,,
2026-07-14T17:00:02Z,2026-07-14T13:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T17:00:02Z,2026-07-14T13:00:02-0400,unknown,7,2,0,,,,,,,
2026-07-14T17:15:02Z,2026-07-14T13:15:02-0400,all,548,37,0,,,,,,,
2026-07-14T17:15:02Z,2026-07-14T13:15:02-0400,bus,539,35,0,,,,,,,
2026-07-14T17:15:02Z,2026-07-14T13:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T17:15:02Z,2026-07-14T13:15:02-0400,unknown,9,2,0,,,,,,,
2026-07-14T17:30:02Z,2026-07-14T13:30:02-0400,all,541,34,0,,,,,,,
2026-07-14T17:30:02Z,2026-07-14T13:30:02-0400,bus,530,32,0,,,,,,,
2026-07-14T17:30:02Z,2026-07-14T13:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T17:30:02Z,2026-07-14T13:30:02-0400,unknown,11,2,0,,,,,,,
2026-07-14T17:45:02Z,2026-07-14T13:45:02-0400,all,553,32,0,,,,,,,
2026-07-14T17:45:02Z,2026-07-14T13:45:02-0400,bus,542,30,0,,,,,,,
2026-07-14T17:45:02Z,2026-07-14T13:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T17:45:02Z,2026-07-14T13:45:02-0400,unknown,11,2,0,,,,,,,
2026-07-14T18:00:01Z,2026-07-14T14:00:01-0400,all,558,37,0,,,,,,,
2026-07-14T18:00:01Z,2026-07-14T14:00:01-0400,bus,547,35,0,,,,,,,
2026-07-14T18:00:01Z,2026-07-14T14:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T18:00:01Z,2026-07-14T14:00:01-0400,unknown,11,2,0,,,,,,,
2026-07-14T18:15:02Z,2026-07-14T14:15:02-0400,all,566,34,0,,,,,,,
2026-07-14T18:15:02Z,2026-07-14T14:15:02-0400,bus,555,32,0,,,,,,,
2026-07-14T18:15:02Z,2026-07-14T14:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T18:15:02Z,2026-07-14T14:15:02-0400,unknown,11,2,0,,,,,,,
2026-07-14T18:30:01Z,2026-07-14T14:30:01-0400,all,566,36,0,,,,,,,
2026-07-14T18:30:01Z,2026-07-14T14:30:01-0400,bus,555,34,0,,,,,,,
2026-07-14T18:30:01Z,2026-07-14T14:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T18:30:01Z,2026-07-14T14:30:01-0400,unknown,11,2,0,,,,,,,
2026-07-14T18:45:01Z,2026-07-14T14:45:01-0400,all,604,41,0,,,,,,,
2026-07-14T18:45:01Z,2026-07-14T14:45:01-0400,bus,591,37,0,,,,,,,
2026-07-14T18:45:01Z,2026-07-14T14:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T18:45:01Z,2026-07-14T14:45:01-0400,unknown,13,4,0,,,,,,,
2026-07-14T19:00:01Z,2026-07-14T15:00:01-0400,all,624,37,0,,,,,,,
2026-07-14T19:00:01Z,2026-07-14T15:00:01-0400,bus,612,34,0,,,,,,,
2026-07-14T19:00:01Z,2026-07-14T15:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:00:01Z,2026-07-14T15:00:01-0400,unknown,12,3,0,,,,,,,
2026-07-14T19:05:01Z,2026-07-14T15:05:01-0400,all,621,34,0,,,,,,,
2026-07-14T19:05:01Z,2026-07-14T15:05:01-0400,bus,609,32,0,,,,,,,
2026-07-14T19:05:01Z,2026-07-14T15:05:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:05:01Z,2026-07-14T15:05:01-0400,unknown,12,2,0,,,,,,,
2026-07-14T19:10:01Z,2026-07-14T15:10:01-0400,all,641,34,0,,,,,,,
2026-07-14T19:10:01Z,2026-07-14T15:10:01-0400,bus,629,32,0,,,,,,,
2026-07-14T19:10:01Z,2026-07-14T15:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:10:01Z,2026-07-14T15:10:01-0400,unknown,12,2,0,,,,,,,
2026-07-14T19:15:02Z,2026-07-14T15:15:02-0400,all,642,32,0,,,,,,,
2026-07-14T19:15:02Z,2026-07-14T15:15:02-0400,bus,629,30,0,,,,,,,
2026-07-14T19:15:02Z,2026-07-14T15:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:15:02Z,2026-07-14T15:15:02-0400,unknown,13,2,0,,,,,,,
2026-07-14T19:20:02Z,2026-07-14T15:20:02-0400,all,654,32,0,,,,,,,
2026-07-14T19:20:02Z,2026-07-14T15:20:02-0400,bus,640,30,0,,,,,,,
2026-07-14T19:20:02Z,2026-07-14T15:20:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:20:02Z,2026-07-14T15:20:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:25:01Z,2026-07-14T15:25:01-0400,all,675,33,0,,,,,,,
2026-07-14T19:25:01Z,2026-07-14T15:25:01-0400,bus,661,31,0,,,,,,,
2026-07-14T19:25:01Z,2026-07-14T15:25:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:25:01Z,2026-07-14T15:25:01-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:30:01Z,2026-07-14T15:30:01-0400,all,688,34,0,,,,,,,
2026-07-14T19:30:01Z,2026-07-14T15:30:01-0400,bus,674,32,0,,,,,,,
2026-07-14T19:30:01Z,2026-07-14T15:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:30:01Z,2026-07-14T15:30:01-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:35:02Z,2026-07-14T15:35:02-0400,all,704,36,0,,,,,,,
2026-07-14T19:35:02Z,2026-07-14T15:35:02-0400,bus,690,34,0,,,,,,,
2026-07-14T19:35:02Z,2026-07-14T15:35:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:35:02Z,2026-07-14T15:35:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:40:02Z,2026-07-14T15:40:02-0400,all,708,36,0,,,,,,,
2026-07-14T19:40:02Z,2026-07-14T15:40:02-0400,bus,694,34,0,,,,,,,
2026-07-14T19:40:02Z,2026-07-14T15:40:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:40:02Z,2026-07-14T15:40:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:45:02Z,2026-07-14T15:45:02-0400,all,715,35,0,,,,,,,
2026-07-14T19:45:02Z,2026-07-14T15:45:02-0400,bus,701,33,0,,,,,,,
2026-07-14T19:45:02Z,2026-07-14T15:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:45:02Z,2026-07-14T15:45:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:50:01Z,2026-07-14T15:50:01-0400,all,722,36,0,,,,,,,
2026-07-14T19:50:01Z,2026-07-14T15:50:01-0400,bus,708,34,0,,,,,,,
2026-07-14T19:50:01Z,2026-07-14T15:50:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:50:01Z,2026-07-14T15:50:01-0400,unknown,14,2,0,,,,,,,
2026-07-14T19:55:02Z,2026-07-14T15:55:02-0400,all,739,36,0,,,,,,,
2026-07-14T19:55:02Z,2026-07-14T15:55:02-0400,bus,725,34,0,,,,,,,
2026-07-14T19:55:02Z,2026-07-14T15:55:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T19:55:02Z,2026-07-14T15:55:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T20:00:02Z,2026-07-14T16:00:02-0400,all,740,36,0,,,,,,,
2026-07-14T20:00:02Z,2026-07-14T16:00:02-0400,bus,727,34,0,,,,,,,
2026-07-14T20:00:02Z,2026-07-14T16:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:00:02Z,2026-07-14T16:00:02-0400,unknown,13,2,0,,,,,,,
2026-07-14T20:05:02Z,2026-07-14T16:05:02-0400,all,746,41,0,,,,,,,
2026-07-14T20:05:02Z,2026-07-14T16:05:02-0400,bus,733,39,0,,,,,,,
2026-07-14T20:05:02Z,2026-07-14T16:05:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:05:02Z,2026-07-14T16:05:02-0400,unknown,13,2,0,,,,,,,
2026-07-14T20:10:02Z,2026-07-14T16:10:02-0400,all,731,40,0,,,,,,,
2026-07-14T20:10:02Z,2026-07-14T16:10:02-0400,bus,718,38,0,,,,,,,
2026-07-14T20:10:02Z,2026-07-14T16:10:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:10:02Z,2026-07-14T16:10:02-0400,unknown,13,2,0,,,,,,,
2026-07-14T20:15:02Z,2026-07-14T16:15:02-0400,all,740,36,0,,,,,,,
2026-07-14T20:15:02Z,2026-07-14T16:15:02-0400,bus,726,34,0,,,,,,,
2026-07-14T20:15:02Z,2026-07-14T16:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:15:02Z,2026-07-14T16:15:02-0400,unknown,14,2,0,,,,,,,
2026-07-14T20:20:01Z,2026-07-14T16:20:01-0400,all,741,36,0,,,,,,,
2026-07-14T20:20:01Z,2026-07-14T16:20:01-0400,bus,727,34,0,,,,,,,
2026-07-14T20:20:01Z,2026-07-14T16:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:20:01Z,2026-07-14T16:20:01-0400,unknown,14,2,0,,,,,,,
2026-07-14T20:25:02Z,2026-07-14T16:25:02-0400,all,742,37,0,,,,,,,
2026-07-14T20:25:02Z,2026-07-14T16:25:02-0400,bus,729,35,0,,,,,,,
2026-07-14T20:25:02Z,2026-07-14T16:25:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:25:02Z,2026-07-14T16:25:02-0400,unknown,13,2,0,,,,,,,
2026-07-14T20:30:01Z,2026-07-14T16:30:01-0400,all,739,40,0,,,,,,,
2026-07-14T20:30:01Z,2026-07-14T16:30:01-0400,bus,726,38,0,,,,,,,
2026-07-14T20:30:01Z,2026-07-14T16:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T20:30:01Z,2026-07-14T16:30:01-0400,unknown,13,2,0,,,,,,,
